#{"t_start": 1764699795.749492, "env_id": "None"}
r,l,t
-2.14,293,1594.195957
-2.44,278,1594.387499
9.94,297,1594.597179
35.32,366,1623.892169
-2.48,276,1624.1172
23.52,376,1624.41382
-16.0,200,1624.566347
-2.66,267,1624.76637
22.88,344,1641.482616
63.62,581,1641.9848
-15.6,220,1642.137818
-15.84,208,1642.286828
-2.56,272,1642.537282
-15.96,202,1642.708298
50.56,528,1643.110627
-15.9,205,1643.270368
-15.92,204,1643.433006
101.44,672,1672.997503
-15.78,211,1673.152141
88.28,614,1673.632191
23.86,393,1673.915768
-16.06,197,1674.055274
-15.86,207,1674.251292
36.92,446,1689.166456
11.48,374,1689.466238
-15.88,206,1689.632054
-15.96,202,1689.818068
-15.88,206,1690.011043
-2.48,276,1690.219123
-16.02,199,1720.168559
9.52,276,1720.372575
-15.84,208,1720.552615
-15.76,212,1720.70113
-15.7,215,1720.890055
-3.9,205,1721.03357
-15.78,211,1721.181587
-2.64,268,1721.388091
-15.92,204,1721.538104
10.84,342,1721.814304
-15.9,205,1721.959335
10.96,348,1722.195944
76.24,612,1722.644558
63.0,550,1739.820027
-15.98,201,1768.377648
76.24,612,1768.870313
-2.64,268,1769.082328
-3.7,215,1769.238834
61.62,481,1769.577916
-15.68,216,1769.735424
-3.86,207,1769.882463
49.7,485,1770.257408
88.34,617,1770.706796
10.04,302,1770.918965
9.36,268,1771.154509
23.02,351,1771.432884
10.02,301,1817.445764
-3.78,211,1817.609503
9.64,282,1817.836527
-15.9,205,1818.008548
36.66,433,1818.33577
-15.88,206,1818.490281
-2.34,283,1818.724813
11.0,350,1819.011414
-16.1,195,1819.161928
22.04,302,1819.450445
-16.14,193,1819.598459
-16.0,200,1819.748523
-15.94,203,1819.89454
-2.68,266,1820.102553
36.88,444,1820.492122
-15.88,206,1849.465692
88.38,619,1849.938814
-15.82,209,1850.084323
-15.9,205,1862.734646
11.28,364,1863.055767
-2.42,279,1863.254883
-2.48,276,1863.464784
-15.84,208,1863.630806
11.66,383,1863.936058
9.58,279,1864.160037
9.6,280,1864.381809
-3.78,211,1864.538825
-15.94,203,1864.70903
-2.9,255,1864.896245
9.74,287,1893.546078
-15.8,210,1893.724097
-16.08,196,1893.867612
-15.88,206,1894.011121
9.78,289,1894.216157
-15.84,208,1894.37568
22.92,346,1894.68021
47.74,387,1894.952681
49.94,497,1912.233055
-15.86,207,1912.373923
-15.86,207,1912.52009
88.82,641,1913.050222
60.9,445,1913.38088
36.54,427,1942.829309
87.9,595,1943.302968
-15.86,207,1943.473904
-15.88,206,1943.638929
-2.92,254,1943.850606
60.76,438,1944.20474
100.4,620,1944.672812
23.56,378,1954.55172
-15.8,210,1954.718223
88.96,648,1955.294805
10.0,300,1985.329585
-3.78,211,1985.483602
-15.9,205,1985.641639
-15.96,202,1985.78266
-15.96,202,1985.939186
50.5,525,1986.309722
-2.68,266,1986.493735
397.84,1692,1987.825416
-15.92,204,1987.989939
35.38,369,1990.811094
9.32,266,2019.552111
47.4,370,2019.901671
51.4,570,2020.318703
36.42,421,2020.616943
35.24,362,2020.889468
49.68,484,2021.228479
9.52,276,2021.421556
22.92,346,2021.692208
63.44,572,2022.147663
143.36,968,2051.437939
36.72,436,2054.378468
-15.74,213,2054.558975
-2.2,290,2054.77802
244.58,1229,2055.802625
23.4,370,2056.098159
-16.0,200,2056.25167
62.02,501,2056.655845
-15.92,204,2056.805933
113.56,678,2086.435223
127.16,758,2087.00763
114.72,736,2088.562016
-16.04,198,2088.745045
127.96,798,2089.422698
-15.88,206,2089.577213
86.08,504,2089.963984
153.16,858,2119.269521
86.06,503,2119.655077
-16.02,199,2119.803135
9.92,296,2120.045701
-16.02,199,2120.202234
-15.92,204,2120.378741
87.34,567,2120.823564
112.9,645,2135.773081
49.12,456,2136.137283
-15.92,204,2136.283703
113.48,674,2165.115108
-15.78,211,2165.270619
-2.66,267,2165.484634
74.88,544,2165.902219
-15.96,202,2166.043991
369.42,1471,2167.242172
333.96,1498,2203.824409
49.0,450,2204.185076
48.82,441,2204.531599
-15.9,205,2204.689702
11.44,372,2204.98424
9.8,290,2205.223257
76.54,627,2205.762866
87.68,584,2206.288421
74.68,534,2206.747018
243.3,1165,2245.748184
140.5,825,2246.409508
-15.7,215,2246.57433
177.66,883,2247.228249
10.96,348,2247.524439
127.56,778,2248.172399
163.56,778,2278.856978
245.64,1282,2289.16892
87.04,552,2289.795744
-15.96,202,2289.988734
74.7,535,2290.599703
38.8,540,2291.084221
140.62,831,2327.879736
90.0,700,2328.504442
51.24,562,2328.983022
115.02,751,2340.613135
-16.1,195,2340.80816
259.72,1386,2342.097527
259.12,1356,2396.302528
181.18,1059,2398.170828
-15.94,203,2398.517694
101.88,694,2421.06407
154.6,930,2495.47415
47.54,377,2496.158606
101.18,659,2497.365684
115.58,779,2498.941401
-15.92,204,2499.305987
49.28,464,2500.18318
-3.7,215,2500.579893
35.78,389,2501.341477
-3.6,220,2501.76688
389.42,1871,2591.548033
10.08,304,2592.103348
153.08,854,2593.658564
100.76,638,2594.869759
88.66,633,2596.091503
87.88,594,2668.362473
90.58,729,2698.083091
-3.82,209,2698.467072
-2.38,281,2698.979976
101.94,697,2700.215182
23.76,388,2700.894288
37.08,454,2701.697846
9.6,280,2702.208641
104.62,831,2703.656761
90.62,731,2746.74296
10.04,302,2747.015767
100.4,620,2766.628445
62.96,548,2767.117336
23.74,387,2767.482797
181.92,1096,2768.522842
117.2,860,2803.87532
35.7,385,2804.236772
76.16,608,2804.772775
-16.0,200,2804.938452
-16.12,194,2805.088173
-2.62,269,2805.31936
-3.6,220,2805.528372
62.98,549,2824.608216
-15.94,203,2824.833117
23.26,363,2825.379226
89.76,688,2826.767691
-15.64,218,2901.382373
-15.94,203,2901.745307
-15.64,218,2902.137164
99.92,596,2903.312683
61.24,462,2904.209733
-15.88,206,2904.592002
9.4,270,2905.095745
-16.0,200,2905.468195
155.48,974,2907.274255
-15.86,207,2949.314071
23.48,374,2949.984839
50.88,544,3031.584596
-3.62,219,3032.005915
-2.64,268,3032.513361
9.92,296,3033.06861
-15.8,210,3033.475225
35.64,382,3034.214195
36.28,414,3034.978992
9.58,279,3035.466766
9.66,283,3036.36566
100.42,621,3037.466219
76.56,628,3038.451922
-2.36,282,3091.951846
104.26,813,3112.182666
-3.78,211,3113.172668
-2.36,282,3113.665352
-15.86,207,3113.924632
60.56,428,3114.404824
178.36,918,3115.460043
-2.4,280,3115.775569
9.74,287,3116.11004
48.9,445,3116.656855
232.28,1214,3185.910263
113.22,661,3186.652533
9.76,288,3186.995505
75.24,562,3187.572813
-2.16,292,3187.906266
35.32,366,3188.267477
62.9,545,3188.878337
141.24,862,3233.399825
257.76,1288,3234.795676
-2.06,297,3254.718052
35.0,350,3255.144118
-3.52,224,3255.408387
-1.94,303,3255.713188
86.32,516,3256.252857
48.82,441,3256.778237
9.6,280,3303.63888
-15.74,213,3303.912493
-2.46,277,3304.202924
-3.9,205,3304.437308
115.36,768,3305.259788
9.68,284,3305.552177
74.36,518,3306.098151
-15.64,218,3306.315574
23.46,373,3328.202072
155.22,961,3329.293383
90.16,708,3377.288703
87.78,589,3377.975858
247.16,1358,3379.547383
60.04,402,3380.010827
35.32,366,3380.419902
-15.84,208,3380.640915
156.38,1019,3444.186217
9.68,284,3444.518051
102.6,730,3445.266421
196.02,1201,3446.547575
37.44,472,3447.073602
-3.68,216,3447.304749
-2.4,280,3447.648467
245.82,1291,3518.244272
9.72,286,3518.558377
9.88,294,3518.877894
-2.16,292,3519.18916
9.64,282,3519.482721
88.66,633,3520.217337
-2.4,280,3520.591101
166.66,933,3521.651569
50.94,547,3566.499347
-2.8,260,3566.8119
87.6,580,3567.455042
9.88,294,3567.751147
-15.8,210,3586.349861
218.34,1117,3587.666257
49.12,456,3588.118619
35.34,367,3588.490866
333.66,1483,3633.348002
63.34,567,3633.977474
23.04,352,3634.381751
62.48,524,3634.98843
292.76,1238,3659.129734
9.82,291,3659.433066
87.88,594,3705.548749
62.74,537,3706.164734
-2.82,259,3706.487585
49.5,475,3707.026192
37.1,455,3707.553299
113.04,652,3708.621807
35.02,351,3709.065224
9.86,293,3733.383611
166.06,903,3776.459471
9.82,291,3776.754118
9.6,280,3777.085409
87.1,555,3777.712998
48.3,415,3778.170486
48.44,422,3778.743054
-16.04,198,3778.96297
9.7,285,3779.284248
-15.72,214,3779.596253
74.92,546,3780.37482
115.44,772,3878.820979
-15.7,215,3879.057579
23.38,369,3879.418108
9.52,276,3879.65167
308.52,1426,3881.20892
74.14,507,3881.661043
-15.82,209,3881.882037
87.3,565,3882.473782
112.56,628,3923.076612
35.34,367,3923.470992
-15.88,206,3923.746174
35.22,361,3941.513596
-2.26,287,3941.821655
10.02,301,3942.102751
-16.04,198,3942.295605
99.82,591,3942.843071
9.98,299,3943.142348
-16.02,199,3943.347125
-15.68,216,3943.546956
100.38,619,3944.100008
62.36,518,3995.438683
178.24,912,3996.394988
36.76,438,3996.833687
36.9,445,4017.552696
88.68,634,4018.216404
63.12,556,4018.764529
86.3,515,4019.239065
-2.7,265,4019.512685
-16.14,193,4061.52115
282.02,1301,4062.813211
139.88,794,4063.542305
204.12,1006,4085.677263
11.06,353,4086.010305
179.1,955,4123.304471
9.62,281,4123.590579
9.66,283,4123.86463
48.3,415,4124.246871
231.32,1166,4125.351173
48.82,441,4125.779063
-2.22,289,4126.046552
74.6,530,4147.171472
