#{"t_start": 1764699795.7514966, "env_id": "None"}
r,l,t
63.02,551,1329.826851
-15.76,212,1329.971782
35.56,378,1363.273978
35.62,381,1363.577978
-16.06,197,1363.737977
103.02,751,1383.842834
61.72,486,1384.200862
-2.56,272,1384.432833
24.34,417,1384.87761
11.02,351,1385.17422
-16.08,196,1385.38148
-2.76,262,1385.610014
62.6,530,1386.051759
38.08,504,1415.681638
-16.04,198,1415.850492
77.44,672,1416.357647
37.84,492,1416.730288
104.02,801,1433.824939
35.5,375,1434.186776
50.6,530,1434.588814
37.36,468,1434.963545
65.36,668,1464.302784
-2.3,285,1464.501312
74.76,538,1464.90038
-15.9,205,1465.050398
23.44,372,1465.314929
-2.56,272,1465.513943
-15.92,204,1465.675977
10.82,341,1465.957657
-2.4,280,1466.181671
-16.0,200,1483.21193
-15.92,204,1483.357949
11.48,374,1483.638044
-2.6,270,1483.854295
63.94,597,1513.179972
89.44,672,1513.737239
22.46,323,1513.980272
-2.34,283,1514.185287
-15.74,213,1514.367313
23.42,371,1514.686372
-15.98,201,1514.869385
-2.52,274,1515.064409
-15.88,206,1515.236486
23.24,362,1515.509179
-15.96,202,1515.6582
89.62,681,1545.339581
-2.64,268,1545.527595
25.24,462,1545.880326
-15.84,208,1546.027655
103.0,750,1546.597089
11.08,354,1546.854757
50.18,509,1547.253798
23.52,376,1547.558623
-15.9,205,1547.70541
36.88,444,1548.065446
9.3,265,1548.305594
36.26,413,1577.222441
75.44,572,1592.304308
100.16,608,1592.811128
-2.54,273,1593.029288
23.26,363,1593.283944
62.58,529,1593.713079
-16.2,190,1593.857086
128.56,828,1594.472493
-3.9,205,1594.632174
-16.04,198,1623.765133
-16.02,199,1623.932157
-15.78,211,1624.113196
-15.78,211,1624.286797
-2.14,293,1624.495345
-2.5,275,1624.719373
-3.72,214,1624.860871
75.86,593,1641.82029
-16.04,198,1641.991795
23.62,381,1642.262315
-15.88,206,1642.436742
-1.92,304,1642.707293
-2.56,272,1642.903309
36.96,448,1643.260364
23.4,370,1672.639445
-3.84,208,1672.783951
-15.78,211,1672.929497
-15.88,206,1673.070003
-15.78,211,1673.227645
36.24,412,1673.548167
11.44,372,1673.832199
-15.82,209,1673.979763
62.4,520,1674.408838
24.28,414,1689.312828
-15.94,203,1689.468755
-15.92,204,1689.634233
-2.04,298,1689.890218
-15.92,204,1690.090352
-3.68,216,1690.246341
-2.94,253,1720.230554
-15.96,202,1720.38357
-16.08,196,1720.555611
90.72,736,1721.110071
9.46,273,1721.313579
-16.0,200,1721.467593
-3.7,215,1721.64411
-16.04,198,1721.791299
-15.86,207,1721.939808
-15.88,206,1722.080433
-16.04,198,1722.214948
-16.08,196,1722.361495
-15.94,203,1722.505017
116.68,834,1739.888534
50.76,538,1768.735242
35.3,365,1769.015817
-15.92,204,1769.16883
-15.98,201,1769.315337
-15.92,204,1769.455867
-16.0,200,1769.599912
-16.02,199,1769.746419
-16.2,190,1769.881458
-15.98,201,1770.033839
-16.06,197,1770.187866
-15.9,205,1770.335747
-16.08,196,1770.466267
-2.78,261,1770.675792
74.24,512,1771.0755
10.36,318,1771.336373
-16.02,199,1800.633084
-2.48,276,1817.474472
-15.98,201,1817.630498
23.68,384,1817.932038
9.3,265,1818.164686
24.76,438,1818.483276
-15.92,204,1818.650295
9.38,269,1818.859312
129.16,858,1819.598454
-3.88,206,1819.751518
49.44,472,1820.108548
-15.78,211,1820.272055
-16.16,192,1820.463591
-15.82,209,1849.444688
38.4,520,1849.849289
-16.06,197,1849.991813
-15.92,204,1850.127339
9.72,286,1862.900149
-2.54,273,1863.091764
47.18,359,1863.367192
23.3,365,1863.648792
-3.84,208,1863.815537
-16.22,189,1863.963053
35.82,391,1864.273543
-16.02,199,1864.421312
139.8,790,1893.468557
-2.6,270,1893.690581
-3.86,207,1893.840611
-15.72,214,1893.991118
-15.94,203,1894.13614
-15.8,210,1894.294169
88.14,607,1894.784651
22.68,334,1895.02325
11.28,364,1912.208544
63.44,572,1912.610801
-3.58,221,1912.789812
114.06,703,1913.352858
-15.86,207,1942.582286
-16.16,192,1942.773302
-15.76,212,1942.936835
23.66,383,1943.24996
-2.72,264,1943.464899
60.74,437,1943.82109
9.6,280,1944.044228
9.32,266,1944.258241
9.68,284,1944.470773
74.28,514,1944.849822
-16.1,195,1954.614712
23.44,372,1954.892244
24.88,444,1955.314802
9.44,272,1985.328581
-15.94,203,1985.476597
9.44,272,1985.682139
-15.98,201,1985.837658
112.4,620,1986.274204
9.9,295,1986.47773
9.34,267,1986.703646
61.7,485,1987.050717
-16.04,198,1987.200236
87.0,550,1987.62638
139.7,785,1990.810089
125.04,652,2019.911668
-15.88,206,2020.059178
-15.92,204,2020.199189
177.84,892,2020.864464
48.72,436,2021.167742
86.9,545,2021.561564
48.52,426,2021.904746
-2.94,253,2022.096655
74.36,518,2022.487686
113.98,699,2051.594947
-3.6,220,2054.362268
34.64,332,2054.641478
49.04,452,2054.967528
38.62,531,2055.405069
87.26,563,2055.908142
-16.06,197,2056.06265
153.04,852,2056.7335
35.02,351,2057.021952
100.64,632,2086.579736
49.98,499,2086.967119
168.14,1007,2088.764041
203.18,959,2089.557206
86.62,531,2089.96398
126.86,743,2119.180013
-15.82,209,2119.349024
-2.08,296,2119.570565
-15.7,215,2119.73362
10.98,349,2120.006696
245.8,1290,2135.492347
62.6,530,2135.88976
9.4,270,2136.118278
9.58,279,2136.339205
49.44,472,2164.980577
48.24,412,2165.305617
74.08,504,2165.694677
22.78,339,2165.959722
150.36,718,2166.504626
178.84,942,2167.294168
-15.82,209,2167.452706
115.78,789,2174.587129
9.94,297,2203.707894
-2.38,281,2203.956057
114.98,749,2204.533099
-2.7,265,2204.759205
153.12,856,2205.429837
62.72,536,2205.910372
151.84,792,2206.618959
258.18,1309,2245.73718
9.32,266,2245.928192
74.22,511,2246.363503
9.98,299,2246.589325
-15.96,202,2246.73762
141.02,851,2247.371921
49.16,458,2247.782112
11.64,382,2248.097887
75.18,559,2278.265783
-16.06,197,2278.742453
324.9,1645,2289.48245
-2.1,295,2289.786738
204.48,1024,2290.832041
104.0,800,2327.646198
99.58,579,2328.10287
11.64,382,2328.460921
87.4,570,2328.961015
62.88,544,2340.416108
48.64,432,2340.814661
37.1,455,2341.245717
9.56,278,2341.528701
36.58,429,2341.899506
140.94,847,2394.984322
101.58,679,2396.216
166.46,923,2397.844527
439.64,1982,2495.419374
127.38,769,2496.819387
86.38,519,2497.807392
11.22,361,2498.560533
10.1,305,2499.137825
23.18,359,2499.801875
167.16,958,2501.641909
114.9,745,2517.73386
193.04,1052,2591.291833
62.18,509,2592.218042
50.86,543,2593.209239
142.78,939,2595.000348
-3.72,214,2595.398065
178.56,928,2668.306097
62.6,530,2669.25378
64.84,642,2698.841644
-2.68,266,2699.316363
-3.9,205,2699.679079
9.84,292,2700.195839
9.98,299,2700.718994
35.6,380,2701.389569
-2.72,264,2701.85124
-3.96,202,2702.229377
36.38,419,2702.948869
78.24,712,2746.3577
144.74,1037,2747.339742
36.96,448,2766.748997
-2.02,299,2767.030305
-3.52,224,2767.240562
22.02,301,2767.512305
-16.08,196,2767.740275
9.44,272,2767.987576
48.94,447,2768.399478
127.16,758,2803.621902
36.9,445,2804.064574
75.14,557,2804.533118
48.54,427,2804.926138
73.66,483,2805.321881
10.68,334,2805.636355
11.0,350,2824.53526
128.92,846,2825.797923
9.36,268,2826.349132
180.58,1029,2902.458037
-2.74,263,2902.981033
61.82,491,2903.969468
-2.44,278,2904.480597
23.36,368,2905.165037
102.52,726,2906.508053
35.6,380,2907.219284
-15.94,203,2949.25509
35.38,369,2949.904056
-2.8,260,2950.433266
232.34,1217,3033.287811
-3.96,202,3033.66884
75.72,586,3034.780386
23.38,369,3035.437424
142.4,920,3037.460114
128.9,845,3091.867496
49.1,455,3110.679586
127.58,779,3113.452533
-3.72,214,3113.780799
9.46,273,3114.079227
-16.18,191,3114.283861
-2.26,287,3114.62861
9.58,279,3114.964645
77.56,678,3115.722844
76.12,606,3116.430073
-2.62,269,3116.766754
-15.98,201,3165.198806
23.96,398,3165.664545
23.54,377,3166.137072
35.12,356,3186.124939
-2.56,272,3186.43413
-15.98,201,3186.69223
103.38,769,3187.521076
49.08,454,3188.006572
9.72,286,3188.288522
9.72,286,3188.568262
23.56,378,3189.01377
105.24,862,3233.582644
73.6,480,3234.124869
36.52,426,3234.561435
206.28,1114,3255.412606
35.98,399,3255.803725
-2.48,276,3256.091995
-3.56,222,3256.35252
154.88,944,3304.024778
196.32,1216,3305.317265
34.86,343,3305.655441
23.52,376,3306.074163
154.14,907,3328.529615
89.46,673,3329.295993
75.68,584,3377.175119
-15.68,216,3377.38967
24.36,418,3377.892694
9.76,288,3378.183662
128.96,848,3379.201609
-15.84,208,3379.439447
50.6,530,3380.050262
22.0,300,3380.390583
89.72,686,3397.732716
-3.92,204,3443.790243
-3.72,214,3444.011374
37.88,494,3444.578198
88.32,616,3445.212013
62.7,535,3445.777423
126.1,705,3446.524427
-2.48,276,3446.824246
153.18,859,3447.826615
101.34,667,3494.390019
22.64,332,3518.06569
35.78,389,3518.510103
-3.6,220,3518.768086
-3.54,223,3518.997909
48.92,446,3519.465795
9.58,279,3519.782304
125.74,687,3520.638577
-1.98,301,3520.989362
21.62,281,3521.316759
76.16,608,3521.985044
373.14,1657,3586.410926
101.14,657,3587.169266
9.62,281,3587.497703
75.86,593,3588.135581
-2.3,285,3588.408375
115.48,774,3632.524185
-15.94,203,3632.76023
74.78,539,3633.320369
-15.74,213,3633.546934
74.74,537,3634.145813
194.3,1115,3658.154989
-2.58,271,3658.477212
9.38,269,3658.779808
61.96,498,3659.326701
35.52,376,3705.133664
166.42,921,3706.239865
130.3,915,3707.308452
9.66,283,3707.670914
99.88,594,3708.650939
86.92,546,3733.292564
125.72,686,3734.074039
-16.02,199,3776.353512
87.76,588,3776.988076
192.5,1025,3778.134718
-15.96,202,3778.421312
87.16,558,3779.093937
126.14,707,3780.097467
87.54,577,3780.862244
-15.92,204,3781.178033
126.46,723,3879.35793
22.52,326,3879.628102
126.34,717,3880.437338
-2.66,267,3880.721608
62.58,529,3881.269423
-16.1,195,3881.461452
74.52,526,3881.948715
112.56,628,3882.601082
48.24,412,3922.988816
-2.28,286,3923.265065
-16.1,195,3923.490512
247.42,1371,3942.327249
23.66,383,3942.675691
-2.56,272,3942.959623
9.58,279,3943.238291
9.54,277,3943.499566
10.98,349,3943.802359
62.38,519,3944.323878
297.32,1466,3996.627142
23.32,366,3996.985852
10.78,339,4017.609139
37.16,458,4018.105587
-16.14,193,4018.284694
9.82,291,4018.55582
10.94,347,4018.88438
11.2,360,4019.238082
151.86,793,4061.866328
99.78,589,4062.459149
205.72,1086,4063.47191
23.22,361,4063.82252
100.4,620,4085.591637
10.56,328,4085.879797
9.44,272,4086.176093
152.68,834,4123.31934
-2.42,279,4123.60096
-16.02,199,4123.800261
-16.26,187,4123.951797
9.54,277,4124.228427
23.74,387,4124.594151
89.02,651,4125.196139
9.56,278,4125.497734
-2.7,265,4125.730473
165.86,893,4147.197098
