#{"t_start": 1764699795.754496, "env_id": "None"}
r,l,t
-16.08,196,386.217967
-15.84,208,386.370479
-16.08,196,386.508986
-15.98,201,386.649
-16.06,197,386.801026
-16.08,196,386.952807
-15.88,206,387.109826
-2.06,297,387.339811
-3.84,208,387.514895
-15.76,212,390.356989
-15.96,202,390.539018
-15.84,208,390.720041
-3.84,208,390.906125
9.44,272,391.144175
-3.88,206,422.683127
-3.74,213,422.83388
-15.98,201,422.985034
9.98,299,423.209131
37.14,457,423.580272
-15.98,201,423.719021
-16.14,193,423.858049
-16.1,195,423.996556
-15.9,205,424.196299
-15.92,204,424.362997
-15.9,205,424.542229
-16.02,199,424.728474
-3.78,211,424.905987
10.0,300,425.199483
-16.06,197,425.360498
-3.78,211,425.51901
11.32,366,427.159942
37.36,468,459.113928
-3.64,218,459.27144
87.22,561,459.766059
-16.1,195,459.913085
-15.92,204,460.078589
-3.84,208,460.277135
48.94,447,460.638199
89.48,674,461.247852
-3.84,208,461.410361
62.6,530,461.825951
-2.8,260,462.033539
23.26,363,493.865789
37.42,471,494.248232
-15.82,209,512.577172
-2.46,277,512.837212
60.86,443,513.210468
-15.96,202,513.391992
-2.92,254,513.63954
-3.66,217,513.84713
-3.72,214,514.043587
-15.84,208,514.241113
-2.7,265,514.46715
25.18,459,514.851206
23.12,356,515.153028
-3.82,209,515.323127
101.98,699,547.117648
-3.68,216,547.270667
-15.96,202,547.451684
-15.82,209,547.623268
-15.82,209,547.811841
-15.8,210,547.964279
22.18,309,566.453034
-15.9,205,566.630546
-3.82,209,566.825044
-15.9,205,566.97806
87.98,599,567.506694
9.32,266,567.767218
35.2,360,568.140723
9.36,268,568.358757
-2.58,271,600.741032
25.16,458,601.111712
48.58,429,601.481355
49.6,480,601.854002
-16.04,198,602.012017
50.2,510,602.436666
-16.0,200,602.597306
178.22,911,621.32001
115.24,762,653.946565
61.02,451,654.355301
181.58,1079,655.322442
-2.72,264,655.571459
-15.74,213,655.767119
75.34,567,656.208702
-16.04,198,656.37721
23.4,370,656.683509
23.34,367,674.757006
62.58,529,706.848984
48.32,416,707.205981
111.12,656,707.768127
9.44,272,708.023404
9.74,287,708.268113
-15.94,203,708.426128
-15.9,205,708.613156
140.16,808,709.344651
74.68,534,709.806217
-15.94,203,709.968232
151.24,762,744.666692
48.86,443,763.734283
-16.04,198,763.891303
178.68,934,764.729536
100.54,627,765.269089
47.98,399,765.657895
23.08,354,766.015429
126.26,713,766.697575
-15.96,202,799.232748
9.96,298,799.506551
141.14,857,800.226708
61.3,465,818.908584
11.3,365,819.210852
74.82,541,819.713735
947.86,3993,873.413031
127.68,784,874.137354
-16.1,195,874.296379
-15.98,201,874.48689
11.2,360,874.79093
60.2,410,907.781035
260.64,1432,909.181711
388.52,1826,929.551028
193.78,1089,963.14648
23.32,366,963.499773
-16.02,199,963.705796
23.32,366,964.02764
181.56,1078,964.994941
9.5,275,965.240692
23.14,357,965.557522
153.18,859,984.840465
9.3,265,1017.657753
9.32,266,1017.911285
152.16,808,1018.660958
217.08,1054,1019.677284
141.4,870,1020.49825
-16.0,200,1020.682293
-15.98,201,1020.857834
254.64,1132,1054.114302
128.94,847,1072.867971
11.46,373,1073.229799
75.74,587,1073.782174
399.3,1765,1107.776822
246.66,1333,1109.102727
9.42,271,1127.587336
336.12,1606,1129.197913
100.3,615,1129.844485
9.8,290,1163.000803
-3.76,212,1163.181871
50.0,500,1163.622846
178.38,1019,1164.503499
283.66,1383,1183.961482
-3.62,219,1184.151568
23.16,358,1184.478575
-3.78,211,1184.703593
480.36,2218,1218.979954
502.16,2108,1271.005873
-2.64,268,1271.210869
-2.06,297,1271.450869
102.94,747,1272.098869
-3.62,219,1272.298869
-3.84,208,1272.47287
37.04,452,1272.89787
10.8,340,1273.270869
24.7,435,1273.62187
47.56,378,1273.905869
-16.02,199,1274.045869
90.16,708,1327.180122
-2.44,278,1327.382133
-15.82,209,1327.531642
37.6,480,1327.936752
22.58,329,1328.242873
35.3,365,1328.534062
-15.94,203,1328.720087
10.06,303,1328.944099
-3.88,206,1329.097621
-2.58,271,1329.320305
-15.74,213,1329.478336
74.44,522,1329.892543
21.58,279,1330.095797
237.12,1456,1383.767205
-2.52,274,1383.977341
37.56,478,1384.351939
117.56,878,1385.184686
-16.08,196,1385.391483
36.88,444,1385.760476
-15.9,205,1385.949745
-3.62,219,1386.119466
23.4,370,1415.643641
10.96,348,1415.928999
-2.58,271,1416.122626
-2.38,281,1416.348639
9.54,277,1416.551186
-2.3,285,1416.769291
36.98,449,1433.581326
144.58,1029,1434.464307
-15.96,202,1434.611318
48.54,427,1434.955546
-15.92,204,1463.925442
-2.42,279,1464.125988
-15.94,203,1464.307784
63.42,571,1464.724853
-15.86,207,1464.873381
-16.02,199,1465.017894
248.14,1407,1466.079164
-15.96,202,1483.134929
23.22,361,1483.394947
62.18,509,1483.795557
-16.0,200,1512.806799
9.34,267,1513.010427
-2.44,278,1513.248479
23.58,379,1513.554004
35.28,364,1513.841758
9.62,281,1514.047778
-16.02,199,1514.193289
-2.4,280,1514.441315
-15.94,203,1514.604345
-2.52,274,1514.857384
-2.68,266,1515.046408
37.04,452,1515.401017
-15.8,210,1515.564686
-15.76,212,1515.715203
-16.08,196,1515.881613
9.48,274,1545.203317
10.04,302,1545.459595
49.02,451,1545.794129
-2.22,289,1546.00665
-15.9,205,1546.162934
-16.06,197,1546.300448
-15.98,201,1546.469454
63.48,574,1546.887263
9.32,266,1547.114289
-15.96,202,1547.255799
-2.44,278,1547.48683
62.64,532,1547.891431
36.56,428,1548.266474
36.42,421,1577.194438
-2.34,283,1577.421452
-16.12,194,1592.173123
23.6,380,1592.497324
49.34,467,1592.895638
-15.98,201,1593.051291
-15.86,207,1593.195437
115.88,794,1593.824087
9.34,267,1594.043111
11.06,353,1594.29446
37.46,473,1594.647175
-16.02,199,1623.776144
11.02,351,1624.079688
11.46,373,1624.374311
63.78,589,1624.809871
-3.74,213,1624.954893
-15.76,212,1641.609168
-15.94,203,1641.78978
115.28,764,1642.380047
-15.8,210,1642.577286
-2.66,267,1642.780297
11.28,364,1643.053109
11.48,374,1643.3475
36.42,421,1672.762951
48.7,435,1673.062003
-3.74,213,1673.220645
37.02,451,1673.570168
-15.96,202,1673.729693
156.24,1012,1689.072574
-15.9,205,1689.25472
-2.5,275,1689.474355
-16.14,193,1689.629657
9.88,294,1689.882695
-15.8,210,1690.087352
-16.02,199,1690.230216
50.1,505,1720.404571
-15.64,218,1720.591612
9.9,295,1720.816545
-15.86,207,1720.981566
-15.94,203,1721.124072
-15.88,206,1721.28058
-15.92,204,1721.438088
-2.9,255,1721.642113
-16.08,196,1721.7873
37.0,450,1722.10144
-16.0,200,1722.237949
23.52,376,1722.513017
21.92,296,1739.474962
-2.66,267,1739.698982
-15.88,206,1739.850024
-16.06,197,1768.406645
-16.06,197,1768.566669
9.32,266,1768.784769
-3.56,222,1768.9493
-3.66,217,1769.125324
35.44,372,1769.390862
-16.06,197,1769.532408
11.56,378,1769.800946
9.92,296,1770.023839
10.88,344,1770.286748
-15.88,206,1770.423255
23.94,397,1770.727792
35.26,363,1770.985973
87.76,588,1800.630085
35.16,358,1817.534973
-15.64,218,1817.713017
35.62,381,1818.029544
50.1,505,1818.407272
-3.84,208,1818.559785
-3.7,215,1818.748806
-16.06,197,1818.889822
164.52,826,1819.603454
22.06,303,1819.828024
-15.9,205,1819.977537
-3.68,216,1820.146549
47.62,381,1820.49312
10.06,303,1849.552197
9.58,279,1849.759221
-16.08,196,1849.90681
-16.28,186,1850.037318
24.26,413,1862.89515
-15.84,208,1863.043176
10.08,304,1863.267878
-15.82,209,1863.42378
-15.76,212,1863.582286
9.66,283,1863.819538
48.8,440,1864.16303
-15.72,214,1864.340806
62.06,503,1864.730023
-15.88,206,1864.881237
-15.78,211,1893.476566
23.9,395,1893.790093
9.98,299,1894.000116
9.54,277,1894.19715
23.6,380,1894.477185
-15.76,212,1894.688205
217.36,1068,1912.365919
-2.56,272,1912.557799
-2.7,265,1912.768812
35.14,357,1913.080218
-15.88,206,1913.230409
127.16,758,1942.924331
-16.06,197,1943.078938
-2.3,285,1943.31196
-16.16,192,1943.473904
60.98,449,1943.841602
-15.94,203,1944.006115
152.96,848,1944.657808
112.86,643,1954.748736
9.82,291,1954.970751
35.62,381,1955.341308
62.76,538,1985.546629
-2.84,258,1985.736141
9.82,291,1985.957685
-2.66,267,1986.148698
9.4,270,1986.33572
35.44,372,1986.618275
11.34,367,1986.895664
75.14,557,1987.321764
9.62,281,1987.532352
-16.02,199,1987.68189
-2.4,280,1987.942431
-16.04,198,1988.085442
36.68,434,2019.496112
10.78,339,2019.80016
-15.96,202,2019.973175
128.54,827,2020.572939
-16.0,200,2020.728446
-15.9,205,2020.875464
100.72,636,2021.320779
-2.46,277,2021.515061
9.6,280,2021.742727
-2.38,281,2021.967759
-15.88,206,2022.133659
11.38,369,2022.39618
87.96,598,2051.423936
35.34,367,2054.313256
49.36,468,2054.688997
35.88,394,2054.975032
219.28,1164,2055.978649
115.02,751,2056.573776
-2.34,283,2056.779929
-15.82,209,2056.935432
-15.88,206,2086.208203
-15.82,209,2086.368711
86.9,545,2086.781798
48.98,449,2087.119148
193.74,1087,2089.025663
11.74,387,2089.340184
22.88,344,2089.595715
23.38,369,2089.86847
-15.9,205,2090.033487
35.54,377,2090.310005
48.94,447,2119.327024
9.44,272,2119.530565
-15.96,202,2119.679075
-15.92,204,2119.847131
75.68,584,2120.304737
-2.56,272,2120.538036
269.66,1283,2135.973265
49.0,450,2136.344205
-15.88,206,2136.505219
23.48,374,2165.072591
-16.0,200,2165.234622
9.92,296,2165.470631
60.9,445,2165.798198
62.68,534,2166.194507
62.52,526,2166.626621
115.32,766,2167.269168
9.44,272,2167.483712
35.46,373,2174.305609
-2.78,261,2174.499623
75.64,582,2203.842916
126.7,735,2204.431593
-2.54,273,2204.640131
140.56,828,2205.304757
-15.9,205,2205.497342
62.42,521,2205.938885
-15.9,205,2206.117395
23.38,369,2206.454438
114.9,745,2235.274328
24.26,413,2245.456884
22.82,341,2245.74218
-15.7,215,2245.895192
-16.08,196,2246.039829
-15.86,207,2246.23785
-2.52,274,2246.453016
9.32,266,2246.655941
73.74,487,2247.018018
35.16,358,2247.278422
-1.96,302,2247.544594
9.48,274,2247.781112
60.9,445,2248.143892
-15.98,201,2278.00762
35.18,359,2278.319783
-1.86,307,2278.907475
88.42,621,2288.310922
49.36,468,2288.959744
-2.48,276,2289.366939
-15.88,206,2289.608967
350.08,1704,2291.2754
10.94,347,2327.671201
113.4,670,2328.226399
50.14,507,2328.703981
74.3,515,2329.126038
268.88,1244,2341.255717
232.28,1214,2394.390517
127.34,767,2395.772166
112.82,641,2396.90681
191.06,953,2398.584197
22.94,347,2420.51496
9.86,293,2421.036862
62.54,527,2422.017648
60.96,448,2495.526138
100.4,620,2496.654569
38.38,519,2497.621645
36.46,423,2498.504529
-3.78,211,2498.918149
9.76,288,2499.433374
229.58,1079,2501.505087
62.84,542,2502.550568
128.16,808,2590.320698
60.82,441,2591.1435
86.42,521,2592.102369
88.28,614,2593.21733
-1.92,304,2593.784567
47.88,394,2594.52746
50.12,506,2595.503308
21.82,291,2596.059991
47.78,389,2596.782171
-16.04,198,2668.318242
35.2,360,2668.966408
-2.52,274,2697.847636
-15.8,210,2698.244846
9.54,277,2698.762717
218.78,1139,2700.774774
60.98,449,2701.569499
37.04,452,2702.376012
-3.92,204,2702.725865
9.74,287,2703.226276
35.8,390,2746.218775
36.92,446,2746.597452
-15.7,215,2746.81339
62.72,536,2747.335236
-2.34,283,2747.580379
35.12,356,2766.937666
-2.52,274,2767.177958
75.02,551,2767.733247
23.34,367,2768.064939
141.5,875,2768.860449
35.64,382,2803.772001
-3.66,217,2803.974281
50.44,522,2804.442724
35.34,367,2804.775829
-15.84,208,2804.946093
24.62,431,2805.300776
37.12,456,2805.733576
21.86,293,2824.56272
21.68,284,2824.864606
62.0,500,2825.753029
87.64,582,2826.892771
9.48,274,2901.61003
-16.0,200,2901.967844
74.96,548,2903.023499
77.6,680,2904.354883
-3.84,208,2904.742593
129.42,871,2906.336443
154.88,944,2949.741918
63.82,591,3031.425492
-3.96,202,3031.81201
22.62,331,3032.441912
-15.9,205,3032.825496
35.8,390,3033.570701
10.68,334,3034.218337
-3.68,216,3034.617517
22.96,348,3035.257048
99.78,589,3036.695306
-2.84,258,3037.119715
116.12,806,3038.442289
9.36,268,3091.930393
9.84,292,3110.534724
62.42,521,3111.846684
36.0,400,3113.495352
92.98,849,3114.51968
23.32,366,3114.960585
-15.82,209,3115.185533
-2.3,285,3115.496314
-2.46,277,3115.820887
23.74,387,3116.282649
9.78,289,3116.630242
166.48,924,3165.919532
-3.5,225,3166.20917
36.84,442,3186.302989
-15.84,208,3186.531939
-2.6,270,3186.873483
-15.74,213,3187.10246
100.18,609,3187.746189
-16.14,193,3187.957933
9.66,283,3188.238831
9.78,289,3188.515573
37.34,467,3189.056616
24.92,446,3233.028389
48.6,430,3233.636999
-2.72,264,3233.923432
64.48,624,3234.594299
140.2,810,3255.09904
9.88,294,3255.430147
-2.34,283,3255.715878
10.54,327,3256.037578
21.84,292,3256.37975
37.82,491,3303.476264
-2.58,271,3303.833404
48.82,441,3304.325542
-3.76,212,3304.537499
-3.7,215,3304.77643
102.22,711,3305.53528
35.5,375,3305.927779
48.5,425,3306.359433
-3.76,212,3328.088847
101.08,654,3328.80754
-2.84,258,3329.087246
50.58,529,3376.90402
37.14,457,3377.410226
-2.58,271,3377.766259
50.58,529,3378.311618
142.58,929,3379.418007
154.78,939,3380.495624
142.9,945,3443.949802
-3.54,223,3444.194042
62.76,538,3444.785423
99.84,592,3445.396087
10.0,300,3445.710588
178.88,944,3446.711101
100.06,603,3447.414336
89.66,683,3448.186559
-3.58,221,3494.271802
-2.12,294,3494.561676
113.04,652,3518.643125
9.78,289,3518.953825
21.78,289,3519.245922
100.3,615,3519.940824
51.02,551,3520.639181
9.8,290,3520.978639
88.48,624,3521.663933
218.26,1113,3567.13375
113.3,665,3586.236483
60.98,449,3586.745718
-2.52,274,3587.054458
35.52,376,3587.511162
23.14,357,3587.934561
114.92,746,3588.662113
50.4,520,3632.503756
61.66,483,3633.000755
126.16,708,3633.812872
48.92,446,3634.282678
100.98,649,3657.77283
-16.18,191,3658.001877
21.94,297,3658.334158
61.0,450,3658.853454
24.48,424,3659.301161
100.34,617,3705.410968
36.02,401,3705.899662
9.58,279,3706.212487
9.52,276,3706.570671
266.98,1149,3707.990778
48.74,437,3708.741729
35.68,384,3709.177918
86.38,519,3733.767182
62.54,527,3776.407886
49.48,474,3776.899243
10.84,342,3777.288948
23.7,385,3777.742951
-2.46,277,3778.047559
-15.8,210,3778.31915
61.22,461,3778.883912
9.42,271,3779.20489
9.88,294,3779.601453
48.4,420,3780.227175
152.84,842,3853.931965
-16.16,192,3878.96208
140.94,847,3879.779087
307.62,1381,3881.290032
192.64,1032,3882.319684
49.98,499,3882.795789
-16.0,200,3922.98224
193.38,1069,3941.561122
9.58,279,3941.855292
9.44,272,3942.102937
9.68,284,3942.370668
36.52,426,3942.776838
128.64,832,3943.5886
87.0,550,3944.068462
9.34,267,3944.364738
114.26,713,3995.852476
190.58,929,3996.841419
9.72,286,4017.394248
126.42,721,4018.168313
218.92,1146,4019.250357
9.82,291,4019.570753
9.32,266,4061.650991
-16.18,191,4061.842982
-16.26,187,4062.042605
125.82,691,4062.684829
-2.86,257,4062.930069
36.96,448,4063.366915
-2.68,266,4063.603282
-2.42,279,4063.867935
37.14,457,4085.50948
89.04,652,4086.12676
9.98,299,4086.407732
88.1,605,4123.347083
61.54,477,4123.824846
-16.0,200,4123.97746
-16.0,200,4124.185243
11.06,353,4124.53524
310.46,1523,4125.970935
-2.54,273,4126.244063
48.96,448,4147.254571
