#{"t_start": 1764699795.7604961, "env_id": "None"}
r,l,t
49.2,460,312.544362
36.56,428,312.944423
-16.02,199,313.142999
-2.64,268,313.421952
-2.66,267,313.69092
115.94,797,349.578681
-16.02,199,349.737696
9.64,282,349.982057
74.64,532,350.416602
-16.04,198,350.565109
-16.08,196,350.742652
-16.08,196,350.90767
23.32,366,351.235186
23.26,363,352.480297
-15.8,210,352.644325
-16.12,194,352.77683
-3.84,208,352.926183
-15.92,204,353.114203
-15.8,210,353.285481
-16.18,191,353.452495
48.36,418,353.81557
11.1,355,385.416811
-15.68,216,385.61025
-15.84,208,385.816271
-15.96,202,385.980403
-15.94,203,386.140447
-15.88,206,386.290959
60.5,425,386.588493
10.92,346,386.845555
-16.16,192,386.991807
-15.92,204,387.165871
10.0,300,387.394817
-15.96,202,387.553403
-15.88,206,390.411494
35.42,371,390.727041
-15.9,205,390.911144
-15.88,206,391.086664
77.32,666,422.972031
-3.66,217,423.140133
-15.98,201,423.301643
23.02,351,423.579274
-15.9,205,423.72151
-2.06,297,423.933556
-15.92,204,424.105788
-16.0,200,424.280825
-16.0,200,424.458721
23.08,354,424.777482
-3.84,208,424.958504
-16.0,200,425.154963
49.36,468,425.528514
-15.84,208,425.726535
-15.86,207,458.797683
-16.02,199,458.967911
23.28,364,459.22844
23.18,359,459.544479
205.68,1084,460.459186
-15.94,203,460.616199
-15.96,202,460.788721
-15.88,206,460.946296
-3.96,202,461.177341
23.48,374,461.465867
89.76,688,462.003034
-3.78,211,493.735273
-15.88,206,493.88378
-15.94,203,494.045706
-15.98,201,494.217725
9.56,278,512.601169
-15.88,206,512.793705
37.26,463,513.189469
-15.96,202,513.373486
-15.92,204,513.568031
-3.86,207,513.777625
22.02,301,514.049588
-15.76,212,514.246114
11.24,362,514.555679
-3.82,209,514.743695
-3.76,212,514.901717
-3.78,211,515.093519
-16.06,197,515.238544
11.08,354,546.792953
-16.02,199,546.940505
60.66,433,547.255667
24.38,419,547.611763
-2.94,253,547.836261
9.94,297,548.050788
48.94,447,566.682534
-16.08,196,566.853552
-15.9,205,567.00806
-15.96,202,567.177648
50.42,521,567.671711
165.28,864,600.598516
-15.76,212,600.794538
-16.04,198,600.951128
89.34,667,601.521355
-2.7,265,601.732916
-3.66,217,601.901507
-2.88,256,602.106119
-15.82,209,602.271143
21.6,280,602.502795
87.34,567,620.946403
-15.9,205,621.124431
60.86,443,621.479099
-15.92,204,621.646608
-2.84,258,621.864625
192.58,1029,654.796037
35.52,376,655.13279
10.18,309,655.402951
152.84,842,656.120194
-15.9,205,656.268704
35.58,379,656.570759
-15.88,206,656.761013
113.56,678,675.124557
-2.74,263,706.960491
48.38,419,707.332996
-15.92,204,707.52503
99.54,577,708.027406
-15.88,206,708.209106
-15.86,207,708.362613
48.58,429,708.734282
61.86,493,709.209503
-3.76,212,709.377652
48.96,448,709.767215
127.3,765,744.462999
73.96,498,763.581257
-2.78,261,763.786789
-15.92,204,763.95681
23.26,363,764.300974
60.92,446,764.694532
-15.94,203,764.846318
100.62,631,765.410603
-3.82,209,765.637391
23.34,367,766.001428
100.94,647,766.630048
9.4,270,799.219749
182.04,1102,800.162138
61.36,468,818.840077
-16.04,198,819.024824
-16.02,199,819.186846
-15.98,201,819.398381
-15.76,212,819.581227
23.1,355,819.92677
50.7,535,820.412348
-2.74,263,820.625943
-15.98,201,820.825502
-16.02,199,820.998521
-16.0,200,853.37278
62.68,534,853.809426
23.42,371,854.136955
63.74,587,854.637836
168.26,1013,873.50054
-15.88,206,873.710308
-16.04,198,873.87881
87.12,556,874.367378
718.46,3323,910.205823
116.76,838,929.567028
255.8,1190,963.268988
36.54,427,963.691795
191.44,972,964.549524
23.5,375,964.894427
-2.72,264,965.131186
140.76,838,965.895416
9.82,291,966.182302
114.48,724,1017.895285
37.2,460,1018.343813
11.32,366,1018.659958
451.9,1995,1020.563779
140.8,840,1053.574621
23.16,358,1053.890285
100.04,602,1072.3397
37.38,469,1072.831331
400.28,1814,1074.535121
36.92,446,1074.987068
677.58,3079,1128.541332
61.5,475,1129.045898
86.16,508,1129.576102
348.06,1603,1163.928883
219.02,1151,1164.923842
-3.64,218,1165.095691
-15.86,207,1183.452432
192.32,1016,1184.424582
270.76,1338,1217.826257
47.82,391,1218.241362
179.48,974,1219.164118
127.1,755,1219.866168
102.7,735,1239.156082
38.38,519,1271.092869
37.6,480,1271.487869
-15.92,204,1271.700869
-15.8,210,1271.85787
128.66,833,1272.576869
207.64,1182,1273.682869
-15.96,202,1273.826869
102.6,730,1305.640054
-2.62,269,1327.163622
141.68,884,1327.837243
9.82,291,1328.119365
11.34,367,1328.411554
23.82,391,1328.756088
61.18,459,1329.096188
9.6,280,1329.325305
49.76,488,1329.682346
-15.88,206,1329.868023
49.32,466,1363.225978
9.46,273,1363.422978
-2.44,278,1363.672979
36.38,419,1363.963978
-15.78,211,1383.670189
-16.04,198,1383.831835
23.5,375,1384.109356
75.28,564,1384.630232
-2.56,272,1384.895128
-2.08,296,1385.148272
35.12,356,1385.501499
51.9,595,1385.993251
36.38,419,1415.562131
-2.66,267,1415.770981
77.12,656,1416.271132
-3.62,219,1416.445149
-15.78,211,1416.594879
10.92,346,1416.857797
141.32,866,1434.08227
-15.88,206,1434.254285
-2.04,298,1434.479307
35.32,366,1434.786534
51.0,550,1463.998948
-16.04,198,1464.146987
-15.92,204,1464.320291
22.98,349,1464.566819
63.56,578,1464.995891
37.86,493,1465.345434
34.94,347,1465.615471
-15.8,210,1465.773585
-3.82,209,1465.954657
101.26,663,1483.33995
-2.64,268,1483.540369
23.38,369,1483.830295
76.44,622,1513.174972
-3.86,207,1513.361988
-3.76,212,1513.530496
11.04,352,1513.809743
-2.32,284,1514.018269
9.94,297,1514.251796
-16.06,197,1514.422315
11.06,353,1514.73138
11.02,351,1514.999892
-15.86,207,1515.151919
11.24,362,1515.444179
49.16,458,1515.795709
-15.9,205,1516.561585
-15.98,201,1545.219317
36.74,437,1545.580102
90.94,747,1546.121434
36.26,413,1546.451949
23.42,371,1546.72244
-16.08,196,1546.864264
-15.92,204,1547.029773
-15.76,212,1547.196796
49.3,465,1547.565128
-16.02,199,1547.70641
-16.0,200,1547.869431
-16.08,196,1548.032939
-2.4,280,1548.283983
74.96,548,1577.318944
-3.74,213,1577.472959
-15.92,204,1592.267306
-2.54,273,1592.478323
-16.06,197,1592.645901
11.2,360,1592.95264
-2.66,267,1593.144302
-15.78,211,1593.293944
23.5,375,1593.584562
23.02,351,1593.878594
-15.92,204,1594.047112
62.44,522,1594.417491
49.4,470,1623.754133
-15.76,212,1623.931157
-15.78,211,1624.112204
-15.78,211,1624.285305
9.8,290,1624.492342
-15.68,216,1624.670852
-15.8,210,1624.814871
-3.74,213,1624.961895
-15.78,211,1641.616168
-16.06,197,1641.793287
-16.06,197,1641.963794
37.1,455,1642.28483
-2.64,268,1642.535276
-3.74,213,1642.708294
-3.84,208,1642.852802
-2.58,271,1643.067111
-15.9,205,1643.239364
-15.86,207,1643.394002
114.08,704,1672.989499
-15.92,204,1673.140136
-15.94,203,1673.292648
35.9,395,1673.608683
-3.6,220,1673.771693
23.5,375,1674.03427
50.26,513,1689.001149
-15.92,204,1689.201252
-15.88,206,1689.360894
-2.48,276,1689.586683
-15.76,212,1689.771706
36.58,429,1690.14406
-2.28,286,1720.155555
-3.56,222,1720.308064
-15.88,206,1720.500105
-3.72,214,1720.649125
127.62,781,1721.248579
-16.02,199,1721.402086
35.5,375,1721.698801
9.98,299,1721.912806
-15.62,219,1722.062433
63.86,593,1722.484017
-2.84,258,1739.409458
36.62,431,1739.765493
60.9,445,1768.50216
-2.24,288,1768.748245
-15.9,205,1768.9033
-15.86,207,1769.073323
11.42,371,1769.336849
9.42,271,1769.531407
-16.12,194,1769.66842
-3.86,207,1769.819946
-2.08,296,1770.047842
-15.92,204,1770.196866
34.96,348,1770.439257
-16.02,199,1770.578282
22.98,349,1770.848442
9.66,283,1771.089501
-15.76,212,1771.26852
-16.06,197,1771.41488
-15.76,212,1800.737308
10.2,310,1817.599502
-16.2,190,1817.749016
-15.88,206,1817.908038
23.78,389,1818.228255
-15.92,204,1818.376767
-16.0,200,1818.528785
-3.84,208,1818.705808
23.44,372,1819.00841
-16.02,199,1819.161918
23.38,369,1819.501948
-15.7,215,1819.667962
21.88,294,1819.879531
62.3,515,1820.278059
139.04,752,1849.726221
-2.62,269,1849.92581
9.72,286,1850.123339
9.56,278,1862.890149
-2.6,270,1863.080765
-2.3,285,1863.297389
-16.06,197,1863.439779
9.52,276,1863.664792
-15.96,202,1863.823537
23.14,357,1864.111022
9.34,267,1864.324122
-3.58,221,1864.474314
-15.84,208,1864.64751
-15.88,206,1864.815036
-15.74,213,1864.967745
-3.86,207,1893.557074
23.44,372,1893.853607
9.44,272,1894.045629
-2.24,288,1894.26017
166.78,939,1894.984687
-15.84,208,1912.051023
61.24,462,1912.380919
23.7,385,1912.657306
-15.96,202,1912.835321
128.78,839,1942.565287
10.0,300,1942.841813
9.44,272,1943.048939
-16.22,189,1943.211454
23.2,360,1943.514902
-15.88,206,1943.672438
23.54,377,1943.983116
74.8,540,1944.400749
9.88,294,1944.621298
61.32,466,1954.581713
-15.96,202,1954.728232
35.66,383,1955.049766
77.36,668,1985.417088
113.48,674,1985.918178
9.84,292,1986.127194
-16.06,197,1986.264205
35.46,373,1986.528733
9.84,292,1986.773154
10.6,330,1987.00417
-15.72,214,1987.16324
9.36,268,1987.387845
23.58,379,1987.66389
62.6,530,1988.104442
-15.88,206,1990.810096
189.3,865,2020.061684
48.94,447,2020.394514
-15.86,207,2020.538434
-16.04,198,2020.688454
49.46,473,2021.019478
-15.9,205,2021.16974
9.5,275,2021.363453
35.66,383,2021.647567
-3.64,218,2021.822233
-3.58,221,2021.999407
-15.92,204,2022.164166
62.94,547,2022.569193
62.08,504,2051.532441
61.2,460,2054.489971
-15.82,209,2054.662493
9.4,270,2054.855024
22.42,321,2055.085549
165.52,876,2055.866143
47.22,361,2056.147155
36.02,401,2056.477695
113.86,693,2057.026963
9.64,282,2086.33171
48.72,436,2086.660959
76.58,629,2087.134151
-15.88,206,2087.294161
34.68,334,2088.540013
9.36,268,2088.780557
139.06,753,2089.419694
230.24,1112,2090.247499
112.66,633,2119.417045
23.34,367,2119.683078
-15.72,214,2119.860131
36.72,436,2120.202229
48.74,437,2120.563036
35.54,377,2120.85156
35.54,377,2135.597576
-16.02,199,2135.749083
254.38,1119,2136.659629
-15.76,212,2165.078095
9.7,285,2165.298617
24.66,433,2165.629677
127.12,756,2166.195509
257.82,1291,2167.269168
-2.52,274,2167.48471
216.68,1034,2203.690894
178.32,916,2204.432593
-15.68,216,2204.5991
101.06,653,2205.123248
167.72,986,2205.960885
-15.94,203,2206.141411
62.7,535,2206.62646
-15.84,208,2206.791013
9.8,290,2235.214822
62.48,524,2245.520885
9.96,298,2245.752685
-2.68,266,2245.94268
22.82,341,2246.245354
141.04,852,2246.885311
62.0,500,2247.256414
177.48,874,2248.01338
-16.12,194,2248.159395
74.78,539,2278.317784
23.26,363,2278.948478
608.66,2633,2290.744537
37.64,482,2291.170894
-15.78,211,2291.359997
87.58,579,2327.941258
490.02,2101,2340.772649
36.84,442,2341.196717
37.06,453,2341.629223
103.1,755,2394.284644
74.22,511,2395.203388
62.04,502,2396.10983
112.5,625,2397.208517
24.56,428,2397.972956
-15.92,204,2398.327168
86.7,535,2420.58347
228.92,1046,2422.492504
61.2,460,2496.029039
115.02,751,2497.407329
140.66,833,2499.077138
88.94,647,2500.283347
274.78,1539,2589.494669
86.66,533,2590.490097
48.7,435,2591.300001
35.42,371,2591.980003
21.92,296,2592.514506
36.04,402,2593.250147
113.7,685,2594.53454
128.2,810,2596.091964
99.92,596,2668.367579
76.22,611,2697.853026
24.36,418,2698.640094
25.12,456,2699.453377
36.64,432,2700.218947
126.38,719,2701.485968
24.5,425,2702.24887
9.58,279,2702.727398
128.58,829,2746.344675
-15.76,212,2746.517549
9.7,285,2746.800351
48.96,448,2747.233368
9.78,289,2747.500744
37.06,453,2766.937283
23.6,380,2767.274068
-2.44,278,2767.530144
49.12,456,2767.995788
23.44,372,2768.340432
9.5,275,2768.573534
-2.62,269,2768.830213
22.1,305,2803.646074
50.18,509,2804.148925
-3.78,211,2804.325683
23.72,386,2804.646084
11.72,386,2804.994674
23.26,363,2805.297297
36.62,431,2805.704174
51.96,598,2824.858606
-15.74,213,2825.156703
35.44,372,2825.900101
35.7,385,2826.684623
23.24,362,2901.558206
9.36,268,2902.040833
-15.9,205,2902.415635
36.76,438,2903.298565
-16.12,194,2903.700402
22.92,346,2904.344285
9.96,298,2904.897398
35.78,389,2905.622096
49.72,486,2906.524428
194.72,1136,2950.282085
-15.98,201,3031.224431
23.28,364,3031.912248
-3.56,222,3032.337931
-15.86,207,3032.722622
-2.76,262,3033.228176
23.34,367,3033.922458
-16.06,197,3034.307204
-2.0,300,3034.861303
115.82,791,3036.667097
74.74,537,3037.593809
-3.6,220,3037.956773
102.08,704,3110.32006
9.68,284,3110.663929
23.4,370,3111.72915
-15.9,205,3113.043039
116.54,827,3114.209857
114.14,707,3115.03554
244.86,1243,3116.473593
-15.64,218,3116.742211
103.04,752,3165.833891
-3.56,222,3166.113146
36.78,439,3186.206582
130.7,935,3187.267165
51.72,586,3187.896798
-2.64,268,3188.171079
-15.98,201,3188.354361
50.12,506,3188.927481
9.78,289,3232.752778
87.9,595,3233.505328
-2.64,268,3233.794927
49.7,485,3234.336674
-15.86,207,3234.548259
36.96,448,3254.598649
11.14,357,3255.037115
48.98,449,3255.529469
37.9,495,3256.030058
10.12,306,3256.383416
9.92,296,3256.742535
88.1,605,3304.014257
-2.46,277,3304.3016
-15.94,203,3304.513592
22.0,300,3304.838297
23.48,374,3305.241595
101.56,678,3305.95937
77.14,657,3328.132121
140.78,839,3329.051462
9.6,280,3329.408079
10.92,346,3376.977698
48.2,410,3377.435031
24.9,445,3377.963833
50.62,531,3378.541477
48.92,446,3379.11347
22.0,300,3379.438652
48.76,438,3379.939727
9.76,288,3380.284802
11.22,361,3380.661064
-3.62,219,3380.928532
9.88,294,3397.828588
-3.7,215,3443.896557
-3.5,225,3444.134626
9.98,299,3444.475057
51.94,597,3445.103733
165.88,894,3446.034932
49.04,452,3446.524219
-2.76,262,3446.801321
37.44,472,3447.343591
9.58,279,3447.670326
-2.68,266,3447.989166
-2.5,275,3494.107761
35.92,396,3494.520841
75.78,589,3518.527314
-2.34,283,3518.846297
23.28,364,3519.217371
47.82,391,3519.645594
74.26,513,3520.247947
47.52,376,3520.758021
101.6,680,3521.500323
-2.78,261,3521.79959
-2.5,275,3566.327553
61.44,472,3566.879532
112.16,608,3567.541013
62.72,536,3586.492313
101.48,674,3587.285015
-15.94,203,3587.516496
219.16,1158,3588.727543
49.14,457,3632.496735
-2.54,273,3632.815352
154.36,918,3633.805355
217.18,1059,3657.726665
74.78,539,3658.341928
21.72,286,3658.64724
-2.48,276,3658.99004
34.9,345,3659.35254
-15.88,206,3659.54618
190.24,912,3706.067739
61.5,475,3706.657794
-16.06,197,3706.867813
21.94,297,3707.195863
-3.72,214,3707.446139
62.82,541,3708.310521
204.16,1008,3733.571519
140.9,845,3776.552847
9.52,276,3776.830239
9.54,277,3777.172235
74.18,509,3777.755501
88.18,609,3778.510103
48.7,435,3779.010022
11.24,362,3779.398871
35.84,392,3780.071452
88.52,626,3780.905423
74.86,543,3878.976588
10.86,343,3879.34326
61.18,459,3879.737802
-2.42,279,3880.044988
9.64,282,3880.385727
48.38,419,3880.843796
217.42,1071,3881.883328
74.62,531,3882.443423
-16.14,193,3882.631311
-3.78,211,3882.836686
35.26,363,3923.180404
-16.0,200,3923.410197
218.34,1117,3942.018979
35.7,385,3942.369802
-15.7,215,3942.54976
99.88,594,3943.14359
23.4,370,3943.513105
-15.72,214,3943.697204
217.64,1082,3995.55933
49.5,475,3996.015125
22.62,331,3996.401415
-15.9,205,3996.605245
127.34,767,4017.67261
48.5,425,4018.119809
-2.3,285,4018.394258
-2.4,280,4018.667873
-15.9,205,4018.846263
36.98,449,4019.268041
-16.28,186,4019.466247
76.46,623,4061.915169
74.7,535,4062.459833
-15.92,204,4062.637612
152.96,848,4063.441421
62.18,509,4063.906323
9.7,285,4085.402112
60.64,432,4085.786573
62.3,515,4086.310501
86.78,539,4123.137212
113.96,698,4123.84907
-15.88,206,4124.008281
36.6,430,4124.464786
139.72,786,4125.16353
34.94,347,4125.540338
48.48,424,4125.931158
22.72,336,4126.252852
-15.84,208,4147.051871
