#{"t_start": 1764699795.7574966, "env_id": "None"}
r,l,t
-3.72,214,423.215139
11.28,364,423.513692
-15.88,206,423.663993
-15.88,206,423.811517
-2.1,295,424.023561
-15.88,206,424.228806
-15.8,210,424.402579
-15.76,212,424.575336
-15.88,206,424.775476
49.48,474,425.211485
-16.06,197,425.372498
-15.94,203,425.526009
-15.9,205,425.72104
11.12,356,458.914911
-15.78,211,459.075421
-15.98,201,459.220439
-15.92,204,459.394464
9.26,263,459.632046
75.54,577,460.097592
9.82,291,460.359646
11.24,362,460.647206
-15.88,206,460.822232
-16.12,194,460.979294
-15.9,205,461.204342
23.34,367,461.485865
23.22,361,461.768444
9.32,266,461.978039
-15.84,208,462.146047
48.82,441,494.043714
-16.06,197,494.212723
-16.1,195,494.377253
35.48,374,512.862211
86.36,518,513.307975
9.42,271,513.56703
-16.04,198,513.767619
-3.64,218,513.957639
-3.82,209,514.144597
11.34,367,514.47515
48.82,441,514.846206
100.52,626,515.36363
113.8,690,547.150157
-16.02,199,547.290666
74.86,543,547.77684
-15.94,203,547.922767
-15.96,202,566.326391
100.7,635,566.869549
-16.0,200,567.019058
-15.72,214,567.210646
-15.96,202,567.404172
-15.88,206,567.5682
217.42,1071,600.72803
114.88,744,601.332735
9.34,267,601.565866
9.36,268,601.775999
35.28,364,602.070118
-15.94,203,602.225643
125.96,698,620.790891
35.54,377,621.085431
-15.96,202,621.25294
9.88,294,621.499099
48.56,428,621.851621
-15.96,202,654.035197
-2.68,266,654.273718
-15.84,208,654.464313
10.92,346,654.776535
74.78,539,655.253933
-16.08,196,655.424949
128.74,837,656.136194
-15.9,205,656.286208
35.46,373,656.588264
151.54,777,675.044049
9.38,269,706.893984
-2.18,291,707.150979
-15.9,205,707.327995
9.58,279,707.577028
60.64,432,707.956162
11.5,375,708.277105
363.62,1781,709.837721
11.16,358,710.165621
-15.96,202,710.323636
9.9,295,744.614168
324.58,1629,764.719532
9.52,276,764.934897
128.54,827,765.709894
23.56,378,766.124935
164.46,823,799.227748
178.06,903,799.996109
35.52,376,818.614064
165.58,879,819.392383
62.36,518,819.879769
9.4,270,820.088797
127.84,792,820.83851
-3.72,214,821.029521
36.08,404,853.55045
74.14,507,853.970941
48.92,446,854.377465
76.84,642,854.92536
62.46,523,873.350524
-16.04,198,873.54354
-15.86,207,873.7513
-16.04,198,873.913819
64.24,612,874.473889
-16.08,196,874.64188
-15.84,208,874.833928
-15.94,203,907.605507
284.5,1425,909.001194
61.26,463,909.444416
89.3,665,910.135316
-15.86,207,910.339332
-16.06,197,929.087709
61.46,473,929.545028
439.84,1992,963.99113
38.22,511,964.451795
309.24,1462,965.79216
-3.74,213,965.976923
270.86,1343,1018.305306
442.44,2122,1020.272185
49.88,494,1020.757801
179.18,959,1053.866285
138.08,704,1072.399325
76.38,619,1073.046604
348.0,1600,1074.54212
75.98,599,1075.178084
87.56,578,1108.017345
151.7,785,1108.789683
676.38,3019,1162.924294
117.28,864,1163.691846
-15.86,207,1163.881378
47.46,373,1164.196972
-15.96,202,1164.36948
153.26,863,1183.282402
61.62,481,1183.746463
35.1,355,1184.093992
874.1,3905,1219.957683
245.76,1288,1271.179869
-16.0,200,1271.353869
-15.82,209,1271.537869
-15.98,201,1271.727869
37.26,463,1272.093869
9.98,299,1272.350869
-2.74,263,1272.595869
88.2,610,1273.205869
23.34,367,1273.529871
-15.84,208,1273.699869
11.5,375,1273.963869
10.88,344,1274.208869
116.9,845,1327.446133
-15.82,209,1327.593289
-16.02,199,1327.761733
103.5,775,1328.435554
90.18,709,1329.010607
-15.84,208,1329.181129
-15.68,216,1329.350305
35.64,382,1329.626839
22.9,345,1329.911545
103.5,775,1363.502978
78.96,748,1364.071977
-2.64,268,1383.838834
-16.0,200,1383.985343
11.52,376,1384.265862
25.38,469,1384.748103
9.88,294,1385.034635
170.3,1115,1385.997251
-2.4,280,1415.466623
-2.02,299,1415.69364
-3.86,207,1415.866492
-15.94,203,1416.011119
-15.9,205,1416.170626
-16.06,197,1416.313638
-16.1,195,1416.467652
11.06,353,1416.73629
103.64,782,1433.816938
24.84,442,1434.239284
37.02,451,1434.572814
10.72,336,1434.857039
-15.84,208,1435.015052
-2.48,276,1464.023454
35.94,397,1464.34229
22.98,349,1464.587819
10.0,300,1464.817857
35.04,352,1465.070397
9.92,296,1465.283928
128.18,809,1465.918144
63.48,574,1483.24144
37.56,478,1483.591368
36.66,433,1512.796799
-15.96,202,1512.950923
-16.1,195,1513.091946
50.36,518,1513.537497
-2.46,277,1513.754743
37.06,453,1514.093777
153.32,866,1514.837879
102.86,743,1515.400025
9.82,291,1515.617687
23.1,355,1516.488067
-15.7,215,1545.179317
-16.16,192,1545.357088
180.14,1007,1546.095428
75.4,570,1546.531453
181.32,1066,1547.340817
-16.02,199,1547.510829
-15.84,208,1547.66441
-16.04,198,1547.826928
-15.98,201,1547.979938
47.26,363,1548.303594
-15.8,210,1577.075924
-3.64,218,1577.237438
-15.8,210,1577.407455
-16.0,200,1592.163123
-2.04,298,1592.418815
-3.56,222,1592.598833
11.46,373,1592.925638
-15.86,207,1593.074795
-15.96,202,1593.220438
-2.68,266,1593.402536
11.08,354,1593.716086
140.62,831,1594.339974
36.5,425,1594.668186
-15.76,212,1623.818639
-15.68,216,1623.976158
62.4,520,1624.406815
-15.94,203,1624.561341
9.36,268,1624.762365
-15.82,209,1624.90338
-15.96,202,1641.549742
-15.98,201,1641.689764
36.62,431,1642.063299
-16.16,192,1642.202312
-15.7,215,1642.370043
11.1,355,1642.68829
100.6,630,1643.181244
87.32,566,1672.693446
-15.94,203,1672.833478
9.42,271,1673.020004
-2.52,274,1673.220644
-15.88,206,1673.372155
-15.96,202,1673.538168
-3.88,206,1673.702693
-15.88,206,1673.851753
-2.6,270,1674.04227
9.9,295,1674.301791
-15.88,206,1688.996599
-2.44,278,1689.257247
-15.8,210,1689.420381
-3.96,202,1689.588177
-16.0,200,1689.762647
23.86,393,1690.111611
-15.86,207,1690.266454
-3.48,226,1720.225554
-16.04,198,1720.37557
74.54,527,1720.793544
-2.86,257,1720.997565
-15.88,206,1721.143078
-15.7,215,1721.305579
-3.86,207,1721.464592
-15.78,211,1721.63811
24.6,430,1721.95133
-2.72,264,1722.130435
10.04,302,1722.349496
10.08,304,1722.563551
-15.98,201,1739.458961
-16.04,198,1739.617469
-2.58,271,1739.832014
-16.04,198,1768.388643
-15.98,201,1768.542161
-15.92,204,1768.724242
-2.48,276,1768.928308
9.78,289,1769.154325
76.56,628,1769.601912
9.72,286,1769.806946
36.54,427,1770.140357
-15.92,204,1770.287748
-15.96,202,1770.421255
23.4,370,1770.707791
-15.96,202,1770.846936
9.76,288,1771.0915
10.82,341,1771.367879
-15.86,207,1800.675382
11.34,367,1817.5835
-16.02,199,1817.747016
-15.76,212,1817.909044
9.4,270,1818.146181
9.38,269,1818.338769
-3.74,213,1818.497784
11.72,386,1818.809315
-2.08,296,1819.05441
63.36,568,1819.548948
10.64,332,1819.795024
-16.1,195,1819.940534
-15.88,206,1820.103548
-15.92,204,1820.262056
-15.82,209,1820.46911
-15.92,204,1849.443698
11.1,355,1849.720221
-2.68,266,1849.917809
-15.88,206,1850.062316
9.6,280,1862.780641
23.58,379,1863.094764
-2.62,269,1863.300389
-3.82,209,1863.45078
49.54,477,1863.833537
-15.7,215,1864.019561
36.42,421,1864.342805
23.32,366,1864.622507
9.72,286,1864.843237
10.0,300,1893.502569
89.3,665,1894.005116
-15.78,211,1894.155646
9.7,285,1894.369676
-16.0,200,1894.512694
126.7,735,1912.001516
151.56,778,1912.562802
23.68,384,1912.875321
-15.96,202,1913.059218
9.58,279,1913.264165
-15.82,209,1913.429012
-15.7,215,1942.681797
9.26,263,1942.902817
128.18,809,1943.565407
74.98,549,1944.009115
-2.6,270,1944.224737
-16.0,200,1944.377749
22.9,345,1944.635807
36.64,432,1954.562721
163.56,778,1955.241801
35.62,381,1985.33558
76.58,629,1985.798651
-15.8,210,1985.957685
9.46,273,1986.152697
-3.58,221,1986.305717
50.84,542,1986.720646
9.92,296,1986.934666
61.86,493,1987.315762
49.36,468,1987.66589
-16.12,194,1987.852428
-15.76,212,1988.013935
-15.9,205,1988.163959
139.08,754,2019.895667
-16.02,199,2020.038175
-2.2,290,2020.239189
-2.68,266,2020.447514
177.26,863,2021.062984
9.78,289,2021.271986
9.76,288,2021.472058
9.66,283,2021.702828
9.98,299,2021.940748
9.58,279,2022.159166
-15.76,212,2022.309672
-2.86,257,2022.503686
-2.64,268,2051.277836
-16.08,196,2051.424935
-16.0,200,2051.585947
-15.94,203,2054.341259
23.62,381,2054.6555
23.66,383,2054.931526
102.76,738,2055.550098
-15.94,203,2055.738112
-15.92,204,2055.909142
166.22,911,2056.631777
-3.78,211,2056.785928
9.72,286,2057.028963
-16.02,199,2086.270205
-16.1,195,2086.417218
348.58,1629,2088.682042
61.34,467,2089.084169
99.78,589,2089.551206
22.8,340,2089.801468
-2.38,281,2090.023488
140.18,809,2119.305023
-15.94,203,2119.459056
-16.1,195,2119.599072
74.64,532,2120.015695
49.08,454,2120.387742
-16.08,196,2120.552035
22.36,318,2120.795559
75.28,564,2135.68357
49.12,456,2136.028772
34.6,330,2136.2907
37.04,452,2164.929577
86.28,514,2165.335121
76.44,622,2165.810696
23.08,354,2166.076984
242.12,1106,2166.958896
63.8,590,2167.452706
61.56,478,2174.360113
11.32,366,2174.653794
22.94,347,2203.8014
153.26,863,2204.484592
-15.88,206,2204.64513
9.54,277,2204.87372
-15.72,214,2205.029742
-2.36,282,2205.263757
-16.04,198,2205.426339
9.46,273,2205.680357
334.58,1529,2235.177825
-15.86,207,2245.135199
74.86,543,2245.670896
279.76,1188,2246.605325
50.12,506,2246.980819
-15.94,203,2247.12973
74.28,514,2247.551099
23.02,351,2247.863618
60.42,421,2248.195394
-15.94,203,2278.071126
-16.18,191,2278.215633
128.32,816,2279.251546
115.56,778,2289.110662
166.34,917,2290.148536
23.9,395,2290.577695
61.36,468,2291.006141
-15.66,217,2291.179893
74.54,527,2327.733706
-16.24,188,2327.884752
178.4,920,2328.71598
36.38,419,2329.057521
34.98,349,2340.35149
191.8,990,2341.27772
9.38,269,2341.5377
378.6,1930,2396.197985
62.6,530,2397.12373
414.22,1911,2421.870922
-15.72,214,2422.242485
-15.78,211,2495.327421
-15.86,207,2495.701651
128.1,805,2497.173616
74.64,532,2498.23627
23.06,353,2498.94758
441.9,2095,2517.597464
74.0,500,2590.123339
258.0,1300,2592.51901
47.66,383,2593.220074
411.82,1791,2596.611029
86.84,542,2668.774527
23.24,362,2697.810141
10.62,331,2698.432144
22.72,336,2699.046587
11.02,351,2699.670007
-2.46,277,2700.158652
-15.7,215,2700.533222
75.44,572,2701.544783
9.38,269,2702.028546
36.92,446,2702.806284
61.84,492,2703.673316
-15.72,214,2746.277485
9.88,294,2746.522569
141.06,853,2747.352966
-3.76,212,2747.539048
115.8,790,2767.27757
37.42,471,2767.765079
48.94,447,2768.168951
92.26,813,2768.907347
168.28,1014,2804.396264
60.84,442,2804.791442
-2.66,267,2805.004703
22.06,303,2805.260356
21.78,289,2805.523383
-16.02,199,2805.716993
9.82,291,2824.546496
-3.66,217,2824.784806
-15.86,207,2824.990534
88.92,646,2826.287651
-2.32,284,2826.837391
11.0,350,2901.690301
10.12,306,2902.241785
-2.44,278,2902.79775
50.22,511,2903.82339
23.4,370,2904.50183
76.26,613,2905.645051
-3.84,208,2906.01997
-15.7,215,2906.41755
-3.94,203,2906.82764
-3.62,219,2907.213284
61.74,487,2949.747562
63.38,569,3031.391298
138.6,730,3032.774557
74.82,541,3033.807284
-2.6,270,3034.33016
-3.82,209,3034.718316
-2.76,262,3035.198802
-16.1,195,3035.529864
50.02,501,3036.819444
221.48,1274,3091.945382
61.64,482,3110.87835
91.16,758,3113.580248
-2.06,297,3113.951473
-15.7,215,3114.166169
-2.2,290,3114.513019
88.08,604,3115.219983
-2.02,299,3115.537629
10.0,300,3115.891332
9.56,278,3116.220032
-2.24,288,3116.573226
-3.62,219,3165.032742
-3.6,220,3165.296388
-15.98,201,3165.528377
50.28,514,3166.165037
-16.06,197,3185.986097
22.72,336,3186.354908
50.58,529,3186.979243
62.66,533,3187.536125
-15.84,208,3187.759608
-15.58,221,3187.998032
10.0,300,3188.292816
36.44,422,3188.748868
129.08,854,3233.23047
23.34,367,3233.705741
61.18,459,3234.24924
36.92,446,3234.67124
63.16,558,3254.905985
-2.34,283,3255.228723
-15.78,211,3255.470313
75.16,558,3256.024274
49.1,455,3256.560282
23.4,370,3303.504295
-2.14,293,3303.894104
10.6,330,3304.247703
114.16,708,3305.006873
11.16,358,3305.398085
35.56,378,3305.803935
76.52,626,3306.45062
-3.56,222,3328.170458
35.42,371,3328.581617
24.82,441,3329.06619
25.24,462,3376.802722
11.52,376,3377.24062
155.36,968,3378.31268
47.52,376,3378.783391
23.66,383,3379.228462
49.18,459,3379.748172
-16.22,189,3379.971592
115.2,760,3380.844386
9.78,289,3397.729251
21.84,292,3443.88367
9.8,290,3444.196211
-3.78,211,3444.429746
219.02,1151,3445.634016
51.1,555,3446.246239
-15.86,207,3446.45865
9.64,282,3446.759583
100.4,620,3447.470336
10.84,342,3447.884157
113.9,695,3494.456469
-15.92,204,3518.005503
36.32,416,3518.4737
37.16,458,3518.985218
35.84,392,3519.392995
-15.94,203,3519.615771
190.26,913,3520.753839
-2.44,278,3521.067403
61.28,464,3521.567413
9.92,296,3521.899749
74.36,518,3566.714521
23.54,377,3567.121506
9.48,274,3567.456738
9.62,281,3567.742122
62.08,504,3586.670454
-2.06,297,3587.003117
49.08,454,3587.565277
60.92,446,3588.04333
61.14,457,3588.492623
10.1,305,3588.805569
-15.72,214,3589.063008
-2.2,290,3632.628094
112.0,600,3633.274133
-16.18,191,3633.481437
76.78,639,3634.18707
24.8,440,3634.687692
-15.84,208,3634.943371
-15.74,213,3657.924538
49.06,453,3658.445014
61.22,461,3658.976084
9.9,295,3659.275111
21.88,294,3659.570835
35.08,354,3705.422226
-15.84,208,3705.702065
102.28,714,3706.517871
35.78,389,3706.95963
35.66,383,3707.426554
114.14,707,3708.486559
-2.14,293,3708.910594
102.16,708,3733.724029
35.24,362,3734.131527
62.38,519,3776.723017
-16.16,192,3776.951345
35.0,350,3777.328067
10.08,304,3777.695222
61.92,496,3778.2724
37.68,484,3778.874772
22.08,304,3779.239368
125.24,662,3780.193814
-2.42,279,3780.535946
9.42,271,3780.940298
35.22,361,3878.811449
220.2,1210,3880.011725
35.3,365,3880.464743
-15.9,205,3880.683382
-15.94,203,3880.882155
35.56,378,3881.273641
35.5,375,3881.604533
113.84,692,3882.333525
-15.98,201,3882.518502
279.52,1176,3923.780822
9.54,277,3941.449193
9.44,272,3941.728271
-2.04,298,3942.043873
35.1,355,3942.365135
-2.18,291,3942.609404
126.28,714,3943.343678
-16.16,192,3943.525222
-16.02,199,3943.697651
-3.82,209,3943.876941
61.22,461,3944.354153
49.16,458,3995.595803
-2.58,271,3995.855161
-16.08,196,3996.04793
23.18,359,3996.467721
48.8,440,3996.90542
-15.74,213,4017.388715
167.3,965,4018.396246
22.7,335,4018.729899
61.0,450,4019.125929
23.4,370,4019.51081
-15.76,212,4061.539382
140.72,836,4062.388732
-16.02,199,4062.575202
-2.42,279,4062.83372
62.66,533,4063.339369
23.54,377,4063.703885
49.04,452,4085.337492
23.62,381,4085.653908
9.78,289,4085.914744
-15.88,206,4086.157803
113.66,683,4123.132555
89.88,694,4123.841826
192.02,1001,4124.767332
153.46,873,4125.628308
23.26,363,4125.95766
-16.02,199,4126.150261
23.2,360,4147.097915
