#{"t_start": 1764699795.7584963, "env_id": "None"}
r,l,t
-16.02,199,1546.104429
-16.0,200,1546.252936
-16.24,188,1546.397949
11.28,364,1546.67724
23.3,365,1546.960771
-16.0,200,1547.121289
-2.62,269,1547.313306
-16.12,194,1547.480831
-2.5,275,1547.68241
-16.02,199,1547.843926
-3.66,217,1548.021938
88.74,637,1577.150927
11.36,368,1577.439452
9.36,268,1592.277309
24.12,406,1592.598834
-2.68,266,1592.843132
50.42,521,1593.224438
23.38,369,1593.476045
10.62,331,1593.782087
-15.7,215,1593.949608
-2.76,262,1594.155448
-16.1,195,1594.290459
9.94,297,1594.495655
-16.06,197,1594.664181
-2.0,300,1623.884157
-2.14,293,1624.121196
-3.66,217,1624.298304
50.68,534,1624.707365
-16.0,200,1624.839871
127.52,776,1641.959793
9.36,268,1642.146809
-15.92,204,1642.293832
-2.58,271,1642.551275
-15.84,208,1642.715297
-15.98,201,1642.854802
-16.02,199,1643.011576
-16.08,196,1643.186246
-15.96,202,1643.322493
24.46,423,1672.739951
-15.98,201,1672.87899
9.42,271,1673.065003
75.74,587,1673.516168
-15.66,217,1673.690189
-15.74,213,1673.842201
88.76,638,1674.354806
-15.9,205,1689.057365
-3.68,216,1689.255236
49.5,475,1689.634785
-1.92,304,1689.897335
-15.92,204,1690.094912
-2.06,297,1720.115048
-2.62,269,1720.299071
-15.72,214,1720.494105
35.54,377,1720.770648
-15.98,201,1720.941057
-15.96,202,1721.082075
-15.84,208,1721.241083
23.16,358,1721.505593
23.1,355,1721.7883
-15.98,201,1721.932808
-2.7,265,1722.113433
-3.68,216,1722.259475
50.22,511,1722.639554
11.46,373,1739.680983
-15.92,204,1739.833016
-15.94,203,1768.393643
-16.06,197,1768.548163
-2.6,270,1768.772769
-2.78,261,1768.967816
-16.08,196,1769.128323
-16.06,197,1769.271337
-15.9,205,1769.413862
21.98,299,1769.623912
9.96,298,1769.844946
51.24,562,1770.271748
-15.66,217,1770.416255
-16.02,199,1770.555781
-2.6,270,1770.769298
-2.5,275,1770.966469
24.3,415,1771.333373
-16.02,199,1800.630088
-16.08,196,1800.785821
25.6,480,1817.79553
-16.1,195,1817.935037
-15.94,203,1818.125053
-2.16,292,1818.332768
-2.64,268,1818.534785
-15.88,206,1818.709809
-16.08,196,1818.855312
-15.96,202,1819.032411
-2.64,268,1819.256425
36.56,428,1819.621454
-15.88,206,1819.77452
-2.38,281,1819.980537
-15.76,212,1820.147548
38.4,520,1849.404696
-16.02,199,1849.578199
62.56,528,1849.97481
-15.82,209,1850.112339
35.8,390,1862.959655
49.08,454,1863.29388
-16.0,200,1863.437779
49.04,452,1863.803919
-15.76,212,1863.968054
87.36,568,1864.410312
35.26,363,1864.704032
74.88,544,1893.542076
102.58,729,1894.092629
-15.96,202,1894.246169
47.9,395,1894.537693
-15.86,207,1894.730651
62.76,538,1912.030023
35.48,374,1912.301559
-15.88,206,1912.442425
22.84,342,1912.690305
48.32,416,1913.063218
-3.48,226,1913.22741
23.26,363,1942.573287
9.98,299,1942.848812
35.72,386,1943.16345
190.04,902,1943.894602
-2.7,265,1944.098228
74.8,540,1944.522286
9.76,288,1944.732314
-2.08,296,1954.561722
36.64,432,1954.890244
61.08,454,1955.320803
-15.94,203,1955.469818
-15.92,204,1985.433089
-15.94,203,1985.579633
9.82,291,1985.79665
-15.72,214,1985.959685
9.56,278,1986.157697
100.9,645,1986.638499
9.9,295,1986.856664
62.64,532,1987.250758
35.72,386,1987.55038
23.34,367,1987.864428
36.32,416,1988.176959
35.78,389,2019.562621
-15.92,204,2019.741146
-16.02,199,2019.934669
74.08,504,2020.300696
-16.1,195,2020.446515
-16.0,200,2020.585938
36.5,425,2020.898464
-15.94,203,2021.036478
35.38,369,2021.302277
138.38,719,2021.842248
-15.84,208,2022.019407
10.58,329,2022.265676
-15.9,205,2022.416179
61.1,455,2051.330437
-3.68,216,2051.492441
76.42,621,2054.605478
86.68,534,2054.990032
-15.88,206,2055.142548
60.96,448,2055.548098
-15.92,204,2055.738112
-2.4,280,2055.974649
126.9,745,2056.565267
101.4,670,2086.179203
-16.04,198,2086.332709
48.86,443,2086.665958
126.86,743,2087.233653
88.12,606,2088.717041
348.52,1626,2090.021487
-15.9,205,2090.166995
61.94,497,2119.205517
-16.04,198,2119.380026
202.72,936,2120.091204
-16.0,200,2120.254229
361.18,1659,2136.000772
-15.92,204,2136.172993
9.3,265,2136.385207
60.46,423,2164.993579
101.62,681,2165.530138
-15.76,212,2165.687678
-15.82,209,2165.860213
62.02,501,2166.214013
62.86,543,2166.661295
36.56,428,2167.007517
10.0,300,2167.273168
89.84,692,2174.343113
9.22,261,2174.53613
23.52,376,2203.712897
9.4,270,2203.953058
10.88,344,2204.211073
60.78,439,2204.562105
258.8,1340,2205.666358
9.72,286,2205.909372
102.32,716,2206.541951
139.54,777,2245.158704
49.28,464,2245.630392
22.92,346,2245.879192
23.3,365,2246.169848
76.5,625,2246.674939
-15.84,208,2246.825794
22.86,343,2247.085525
-16.02,199,2247.228754
23.36,368,2247.543096
206.48,1124,2278.173634
113.9,695,2279.101003
127.94,797,2288.87674
9.28,264,2289.280427
9.52,276,2289.606966
179.98,999,2290.646029
284.08,1404,2327.951258
101.58,679,2328.587944
-2.42,279,2328.806515
-2.76,262,2329.022521
74.86,543,2340.475112
86.94,547,2340.985691
112.88,644,2341.606226
-3.86,207,2341.793479
126.3,715,2394.527086
101.14,657,2395.711654
115.08,754,2397.04684
103.24,762,2398.394168
177.74,887,2421.289091
10.9,345,2421.937646
60.94,447,2495.442282
61.38,469,2496.290749
87.14,557,2497.316601
61.38,469,2498.260713
60.78,439,2499.123741
432.34,2217,2589.604078
76.2,610,2590.742488
232.08,1204,2592.947624
88.22,611,2594.086947
9.4,270,2594.590303
49.06,453,2595.469388
154.16,908,2668.340769
-2.46,277,2668.84097
23.44,372,2697.896413
9.86,293,2698.452461
23.54,377,2699.134947
-3.5,225,2699.53518
35.86,393,2700.229539
-3.8,210,2700.596653
48.96,448,2701.389212
48.74,437,2702.177855
22.86,343,2702.765157
-2.26,287,2703.269211
10.88,344,2746.188
62.58,529,2746.652144
-16.18,191,2746.843821
9.9,295,2747.119694
-2.42,279,2747.406909
-16.0,200,2747.566299
249.38,1469,2767.984118
87.7,585,2768.508819
23.42,371,2768.851923
62.14,507,2803.87669
9.88,294,2804.159554
-16.08,196,2804.324659
-3.52,224,2804.506315
22.72,336,2804.825097
22.14,307,2805.065369
-15.98,201,2805.244072
11.12,356,2805.57691
-3.6,220,2824.356491
10.84,342,2824.670918
245.78,1289,2901.155586
9.62,281,2901.662491
23.36,368,2902.325518
50.76,538,2903.414011
222.32,1316,2905.878152
77.38,669,2907.129423
101.72,686,2950.028153
11.16,358,3031.281547
35.8,390,3032.022976
-15.84,208,3032.418582
9.8,290,3032.958962
-15.84,208,3033.362372
63.22,561,3034.434379
9.46,273,3034.938298
62.68,534,3036.266287
9.82,291,3036.797098
-2.3,285,3037.281904
9.58,279,3037.77203
76.5,625,3038.744005
73.5,475,3110.657646
11.02,351,3111.658404
74.36,518,3113.590077
-15.92,204,3113.843666
9.9,295,3114.159557
48.04,402,3114.64626
61.48,474,3115.18561
128.68,834,3116.142702
-15.68,216,3116.395811
77.4,670,3165.396943
-15.9,205,3165.633925
62.82,541,3185.905458
-15.86,207,3186.116412
89.32,666,3186.911007
-15.82,209,3187.129287
35.44,372,3187.518156
23.84,392,3187.948168
23.4,370,3188.30566
23.5,375,3188.700047
-2.36,282,3189.032545
11.52,376,3232.93953
-2.22,289,3233.326134
-15.9,205,3233.605888
-16.28,186,3233.799985
10.44,322,3234.180309
-2.2,290,3234.453742
11.32,366,3234.826615
9.8,290,3254.765548
48.82,441,3255.282784
-2.1,295,3255.600766
127.68,784,3256.431691
206.36,1118,3304.284644
-16.08,196,3304.49612
-15.94,203,3304.703048
115.38,769,3305.53128
101.62,681,3306.22527
-2.32,284,3306.556816
9.78,289,3328.332258
441.38,2069,3377.900533
21.74,287,3378.192517
23.42,371,3378.631261
37.48,474,3379.205405
194.42,1121,3380.490085
50.94,547,3397.675403
113.78,689,3444.259514
9.58,279,3444.580929
9.82,291,3444.902578
49.62,481,3445.375587
256.6,1230,3446.676659
127.52,776,3447.582467
-15.82,209,3447.828755
36.58,429,3494.126749
25.12,456,3494.593065
-2.32,284,3518.278611
-3.72,214,3518.507689
-15.66,217,3518.761086
63.1,555,3519.33489
-2.4,280,3519.644019
-15.88,206,3519.878335
-2.36,282,3520.21495
-2.28,286,3520.596014
-15.8,210,3520.86675
49.08,454,3521.374431
-15.72,214,3521.584864
35.56,378,3566.248011
-15.72,214,3566.491945
-15.72,214,3566.733114
87.94,597,3567.408502
-2.28,286,3567.692383
23.08,354,3586.468641
23.42,371,3586.885447
9.86,293,3587.234229
-3.74,213,3587.475363
-3.8,210,3587.742486
48.86,443,3588.180141
231.46,1173,3632.700933
10.94,347,3633.045509
128.24,812,3633.952066
88.54,627,3634.643669
-15.92,204,3634.893159
23.48,374,3658.060242
-15.74,213,3658.315797
-15.72,214,3658.549239
319.76,1388,3705.541265
35.42,371,3705.965605
115.22,761,3706.874922
35.6,380,3707.298418
36.64,432,3707.873226
62.28,514,3708.76628
74.34,517,3733.319829
-2.02,299,3733.670256
-15.86,207,3733.884907
23.32,366,3776.369864
22.7,335,3776.709682
-15.76,212,3776.955437
-2.6,270,3777.254714
74.2,510,3777.852031
229.94,1097,3779.165974
-2.46,277,3779.549099
141.82,891,3780.779868
-16.18,191,3781.102228
74.52,526,3879.090934
37.14,457,3879.523618
-2.68,266,3879.75716
141.0,850,3880.723327
137.92,696,3881.436103
100.3,615,3882.014431
141.3,865,3922.868038
36.18,409,3923.2831
22.76,338,3923.712375
62.26,513,3941.644481
74.5,525,3942.179759
22.76,338,3942.472896
74.1,505,3942.966406
11.4,370,3943.335593
-2.8,260,3943.579906
23.12,356,3943.88572
36.46,423,3944.319415
232.0,1200,3996.349061
140.08,804,4017.431433
9.76,288,4017.754131
128.1,805,4018.538576
-2.34,283,4018.817942
114.24,712,4019.513921
48.56,428,4061.774441
9.82,291,4062.071395
35.42,371,4062.438371
139.04,752,4063.124342
50.08,504,4063.602876
164.74,837,4085.590783
61.3,465,4086.015663
-15.86,207,4086.244489
-2.64,268,4086.476047
-16.22,189,4123.008116
35.54,377,4123.406023
152.06,803,4124.157806
49.26,463,4124.600496
-16.06,197,4124.777665
23.76,388,4125.121936
61.06,453,4125.60427
9.96,298,4125.870212
9.6,280,4126.146209
24.6,430,4147.16555
-16.1,195,4147.316053
