#{"t_start": 1764699795.7524958, "env_id": "None"}
r,l,t
-16.1,195,351.318692
50.4,520,352.678324
-2.74,263,352.858462
90.14,707,353.460496
-15.94,203,353.639017
-16.02,199,353.81257
-15.98,201,385.255795
-16.06,197,385.449811
-15.84,208,385.630251
-15.98,201,385.832278
24.04,402,386.155447
101.48,674,386.631998
-2.74,263,386.830553
-15.92,204,386.987807
11.1,355,387.270299
-16.04,198,387.424323
-16.0,200,387.580404
9.92,296,390.509516
-2.48,276,390.75104
-15.76,212,390.942155
-16.02,199,391.114669
-2.86,257,422.700128
9.38,269,422.891529
-15.92,204,423.058542
-15.94,203,423.20013
-15.84,208,423.371159
50.14,507,423.750515
-16.06,197,423.892049
23.28,364,424.2113
-15.9,205,424.372
-1.94,303,424.630343
-15.82,209,424.82648
-16.06,197,424.997506
-15.96,202,425.206483
-15.94,203,425.371499
-15.8,210,425.53001
-16.04,198,425.717031
-16.0,200,427.19394
-16.0,200,458.956912
-16.02,199,459.097422
-2.78,261,459.290441
-16.08,196,459.459974
-15.92,204,459.649552
-3.96,202,459.811062
9.92,296,460.04459
-15.98,201,460.225137
-15.98,201,460.413674
-16.04,198,460.554693
36.16,408,460.890236
-15.88,206,461.115323
127.44,772,461.726445
9.82,291,461.957032
75.42,571,493.96429
-3.74,213,494.122709
23.62,381,512.601173
-3.78,211,512.800705
-15.84,208,512.98772
-16.02,199,513.145468
9.56,278,513.397501
-3.88,206,513.592031
9.98,299,513.88713
76.54,627,514.451151
-15.76,212,514.648187
35.52,376,514.935014
22.14,307,515.195028
-15.78,211,515.36763
-16.0,200,546.790954
9.4,270,546.991503
-15.86,207,547.14465
22.0,300,547.390173
-15.66,217,547.558192
204.4,1020,566.644021
76.62,631,567.165647
-16.04,198,567.361665
37.16,458,567.791219
-16.04,198,568.006248
-16.04,198,568.187741
9.98,299,600.56601
37.1,455,600.953128
76.24,612,601.481356
36.64,432,601.819
36.28,414,602.146119
126.62,731,620.735384
-16.06,197,620.893404
37.28,464,621.266996
-3.68,216,621.446586
24.14,407,621.782623
-15.84,208,653.952565
9.88,294,654.235717
182.9,1145,655.257934
180.36,1018,656.130195
62.5,525,656.534755
48.42,421,656.900027
-16.04,198,674.857513
-15.9,205,675.03305
75.2,560,707.138979
219.86,1193,708.192599
-15.92,204,708.344615
-16.04,198,708.503143
137.7,685,709.156443
-15.9,205,709.32365
-15.84,208,709.498166
168.98,1049,710.391637
11.08,354,744.733801
-16.12,194,763.606259
191.64,982,764.461886
22.98,349,764.755814
165.58,879,765.554614
-15.86,207,765.748898
-15.78,211,765.95842
204.18,1009,799.288255
48.54,427,799.662077
-15.94,203,799.82409
178.44,922,818.887584
76.0,600,819.435381
22.52,326,819.711736
229.26,1063,820.691452
47.54,377,821.042523
86.28,514,853.662826
35.54,377,853.967939
309.38,1469,873.212494
180.26,1013,874.168354
9.46,273,874.39389
-15.96,202,874.587399
35.48,374,907.501487
-16.04,198,907.682507
194.16,1108,908.763396
61.0,450,909.214221
234.06,1303,929.079711
-15.92,204,929.292459
127.16,758,929.972014
126.38,719,963.259988
76.56,628,963.845623
244.48,1224,964.949938
34.96,348,965.260698
127.76,788,965.988923
468.22,2211,1019.147933
35.14,357,1019.484271
48.5,425,1019.843138
254.46,1123,1020.900834
-15.84,208,1021.102848
48.88,444,1053.750274
115.14,757,1072.329701
87.02,551,1072.893974
417.88,2094,1074.898643
-15.66,217,1075.134576
9.76,288,1107.694257
-2.8,260,1107.949838
360.22,1611,1127.736842
537.9,2695,1163.311886
245.56,1278,1164.421993
153.04,852,1183.331915
-16.1,195,1183.514943
125.94,697,1184.19057
62.66,533,1184.712114
-16.08,196,1216.961557
400.1,1805,1218.765923
102.86,743,1219.459834
193.2,1060,1239.054908
35.38,369,1270.88487
-15.96,202,1271.04887
52.12,606,1271.565872
118.02,901,1272.32487
-15.88,206,1272.49987
-15.82,209,1272.69487
-2.6,270,1272.94687
50.78,539,1273.48587
63.02,551,1273.90387
-2.46,277,1274.09887
-15.68,216,1274.253871
10.02,301,1305.83605
-3.76,212,1327.250119
74.58,529,1327.642798
-15.88,206,1327.813247
-2.26,287,1328.085366
-3.8,210,1328.265874
-2.6,270,1328.471557
-15.64,218,1328.685088
-2.0,300,1328.906099
195.08,1154,1329.815852
-15.84,208,1329.95778
101.52,676,1363.473978
50.24,512,1363.883978
-3.72,214,1364.034979
101.74,687,1384.111356
36.64,432,1384.471834
35.8,390,1384.884618
-16.08,196,1385.068634
-16.1,195,1385.209193
-15.9,205,1385.430987
-2.44,278,1385.674015
23.68,384,1385.992747
36.84,442,1415.579132
-2.68,266,1415.787984
-15.92,204,1415.951001
-3.58,221,1416.109627
77.38,669,1416.616384
-15.94,203,1416.777291
24.88,444,1433.586326
-15.78,211,1433.760348
-15.86,207,1433.970449
129.58,879,1434.668517
-15.96,202,1434.852048
-15.74,213,1435.007548
131.08,954,1464.537819
-15.96,202,1464.68335
-2.64,268,1464.888382
-15.92,204,1465.036398
197.48,1274,1466.004662
48.9,445,1483.234442
36.86,443,1483.55937
-15.92,204,1483.717048
35.36,368,1512.864319
36.98,449,1513.228973
37.6,480,1513.617004
-15.88,206,1513.781744
-15.9,205,1513.941759
75.52,576,1514.390313
-3.56,222,1514.580343
-15.78,211,1514.789879
-1.94,303,1515.005893
37.38,469,1515.371008
-2.36,282,1515.585685
157.78,1089,1545.554598
-15.92,204,1545.70861
-2.34,283,1545.924335
-15.78,211,1546.072428
-16.04,198,1546.222934
23.42,371,1546.511454
77.54,677,1547.023771
-3.74,213,1547.191796
-2.44,278,1547.412324
-16.02,199,1547.568128
74.7,535,1547.979939
77.88,694,1577.161927
-15.96,202,1577.327945
50.0,500,1592.33531
65.5,675,1592.901639
10.94,347,1593.158302
89.52,676,1593.690076
-2.68,266,1593.896594
-15.9,205,1594.065116
-15.76,212,1594.218954
-15.68,216,1594.366979
-2.54,273,1594.557656
49.44,472,1623.928157
-15.74,213,1624.110197
129.06,853,1624.766366
23.32,366,1641.510119
-16.14,193,1641.656675
-2.7,265,1641.912794
75.42,571,1642.316843
-3.92,204,1642.517276
-16.02,199,1642.686789
-2.48,276,1642.878806
-2.46,277,1643.108623
-16.04,198,1643.262364
-15.92,204,1643.425002
-16.04,198,1672.662445
-3.88,206,1672.804957
-15.78,211,1672.950497
-3.84,208,1673.096009
-15.82,209,1673.256646
23.58,379,1673.548168
-3.74,213,1673.717694
-15.7,215,1673.872258
50.54,527,1674.29529
100.08,604,1689.343723
-15.78,211,1689.525136
-3.94,203,1689.679675
-16.04,198,1689.853429
-16.02,199,1690.049501
36.84,442,1720.175555
-15.76,212,1720.320063
-15.88,206,1720.513105
35.3,365,1720.776649
-15.98,201,1720.948056
-15.78,211,1721.095076
36.4,420,1721.417086
21.94,297,1721.650641
10.04,302,1721.873806
-15.8,210,1722.019915
-3.84,208,1722.15994
24.32,416,1722.455021
-16.04,198,1722.602552
-15.76,212,1739.501962
-2.42,279,1739.743988
9.64,282,1768.35614
-15.94,203,1768.507161
-15.98,201,1768.690192
-16.04,198,1768.841769
-15.76,212,1768.998818
24.24,412,1769.309337
9.68,284,1769.512406
-3.9,205,1769.656918
-15.88,206,1769.802947
-16.0,200,1769.951458
74.16,508,1770.334748
49.26,463,1770.679792
36.34,417,1770.975471
-16.02,199,1771.163508
-1.76,312,1771.40988
9.92,296,1800.791821
51.52,576,1817.871523
-16.0,200,1818.051544
-15.88,206,1818.2037
-3.8,210,1818.354766
9.46,273,1818.558785
-15.82,209,1818.743806
-3.82,209,1818.893825
9.28,264,1819.120918
9.38,269,1819.373936
74.62,531,1819.782521
-15.92,204,1819.932536
-2.74,263,1820.136549
62.38,519,1849.394184
-15.86,207,1849.573198
10.86,343,1849.83229
-16.0,200,1849.979811
-16.2,190,1850.104331
-15.98,201,1862.756642
9.72,286,1863.019165
-15.72,214,1863.168375
35.64,382,1863.457781
9.92,296,1863.695796
9.54,277,1863.904062
-3.8,210,1864.091764
-3.6,220,1864.252545
36.32,416,1864.585999
-16.08,196,1864.738024
-15.78,211,1864.894241
-2.88,256,1893.521075
74.18,509,1893.91361
-15.86,207,1894.060629
-15.82,209,1894.208153
74.78,539,1894.661206
-2.46,277,1894.856159
48.54,427,1912.087024
-2.56,272,1912.277565
9.34,267,1912.462425
-15.64,218,1912.620802
23.36,368,1912.919323
9.5,275,1913.155233
9.64,282,1913.364864
75.54,577,1942.923827
-15.72,214,1943.09295
-15.88,206,1943.267961
-16.08,196,1943.428386
-15.66,217,1943.602407
-15.72,214,1943.779586
22.08,304,1944.024118
-16.16,192,1944.173736
9.54,277,1944.39175
23.06,353,1944.656808
126.9,745,1954.822739
-15.64,218,1954.992751
9.94,297,1955.297801
-1.9,305,1985.335581
49.7,485,1985.69314
35.36,368,1985.968686
9.94,297,1986.178698
23.6,380,1986.442227
9.3,265,1986.668669
48.84,442,1986.984171
35.76,388,1987.277756
60.94,447,1987.619381
-15.82,209,1987.809904
-15.78,211,1987.983935
-15.98,201,1988.129444
153.96,898,2019.964175
89.7,685,2020.465154
62.32,516,2020.843956
62.16,508,2021.198739
-15.88,206,2021.343943
9.88,294,2021.560565
9.46,273,2021.772233
-16.12,194,2021.936747
-15.8,210,2022.094656
23.06,353,2022.356675
112.1,605,2051.384937
-3.72,214,2051.560444
241.36,1068,2054.979033
-15.96,202,2055.120549
-15.94,203,2055.290568
154.88,944,2056.116155
153.86,893,2056.814926
126.22,711,2086.467227
60.72,436,2086.801798
-15.74,213,2086.96212
9.3,265,2087.160147
9.58,279,2088.35698
60.94,447,2088.740041
-15.88,206,2088.929001
86.66,533,2089.374192
23.22,361,2089.640768
9.36,268,2089.841469
150.74,737,2119.073505
125.38,669,2119.579568
-16.06,197,2119.73062
165.52,876,2120.430252
35.52,376,2120.736049
-16.1,195,2120.882562
87.76,588,2135.793077
23.38,369,2136.089774
36.56,428,2136.417713
424.52,1826,2166.102999
9.34,267,2166.298023
-15.98,201,2166.472625
-15.94,203,2166.639635
88.44,622,2167.14466
-2.12,294,2167.3942
9.28,264,2167.602227
23.14,357,2174.416622
176.76,838,2203.969055
62.46,523,2204.378085
75.34,567,2204.831726
396.9,1645,2206.226902
-15.78,211,2206.414931
61.52,476,2206.809014
-16.02,199,2206.958054
34.88,344,2245.250211
88.14,607,2245.795686
127.22,761,2246.411504
154.4,920,2247.101526
230.32,1116,2248.032381
9.68,284,2248.246396
115.46,773,2278.937476
24.56,428,2288.147222
10.6,330,2288.585305
63.1,555,2289.354432
62.3,515,2289.885791
-2.92,254,2290.16604
194.16,1108,2291.234892
165.56,878,2328.054359
154.58,929,2328.890014
155.24,962,2340.699639
217.56,1078,2341.744974
-16.02,199,2341.912506
-2.3,285,2394.005018
-15.92,204,2394.372175
-16.0,200,2394.727662
153.3,865,2396.292524
9.58,279,2396.776434
10.92,346,2397.392688
144.72,1036,2420.52956
76.4,620,2421.661688
271.52,1376,2496.866944
-15.7,215,2497.262659
153.02,851,2498.973783
103.22,761,2500.388284
555.58,2379,2591.164399
532.72,2436,2595.70661
-3.52,224,2596.139894
9.9,295,2596.685453
23.14,357,2668.516533
62.68,534,2697.858005
75.14,557,2698.896743
-3.5,225,2699.298589
9.42,271,2699.77684
-2.52,274,2700.261339
-3.86,207,2700.622905
23.14,357,2701.254267
-15.92,204,2701.614079
9.78,289,2702.143286
-16.14,193,2702.470268
23.18,359,2703.092667
-15.8,210,2703.464914
-2.5,275,2746.237461
47.4,370,2746.542244
36.0,400,2746.922872
22.06,303,2747.228718
-2.48,276,2747.492581
35.52,376,2766.836926
-15.96,202,2767.029306
-2.44,278,2767.282068
103.54,777,2768.040143
141.02,851,2768.822614
-3.82,209,2769.01479
129.26,863,2804.35385
129.64,882,2805.111493
36.34,417,2805.487908
74.74,537,2824.549984
101.46,673,2825.482735
-16.06,197,2825.875473
-2.5,275,2826.456837
-3.66,217,2826.852329
9.58,279,2901.578029
-3.86,207,2901.948439
11.28,364,2902.642676
22.72,336,2903.312198
50.66,533,2904.342707
-15.76,212,2904.738458
-16.1,195,2905.098408
64.1,605,2906.203996
-2.54,273,2906.754033
-2.3,285,2907.256959
-3.48,226,2949.330559
-2.26,287,2949.837669
-15.86,207,2950.237922
-15.98,201,3031.185856
75.88,594,3032.315876
88.98,649,3033.544626
-16.14,193,3033.91213
9.24,262,3034.416822
63.22,561,3035.427621
130.28,914,3037.436195
36.46,423,3038.110264
-16.2,190,3038.416505
35.34,367,3092.024768
-15.82,209,3110.525927
-3.72,214,3110.881263
50.04,502,3113.097957
9.92,296,3113.631469
22.06,303,3114.000751
-16.04,198,3114.209127
153.52,876,3115.234257
115.54,777,3116.116314
74.14,507,3116.732197
23.38,369,3165.362343
-2.42,279,3165.693361
9.66,283,3166.044446
-16.18,191,3166.268265
36.72,436,3186.359388
-15.68,216,3186.617139
63.4,570,3187.256063
-15.82,209,3187.478473
10.04,302,3187.794964
34.82,341,3188.159627
-3.58,221,3188.361856
36.78,439,3188.8738
-2.68,266,3189.151865
9.76,288,3232.956841
36.86,443,3233.56979
50.74,537,3234.175061
9.56,278,3234.434136
176.74,937,3255.089235
9.46,273,3255.403844
9.68,284,3255.690157
9.78,289,3255.972606
21.88,294,3256.306402
76.94,647,3303.597217
-3.82,209,3303.871886
113.42,671,3304.587782
142.72,936,3305.585625
-15.84,208,3305.824958
-15.6,220,3306.052642
274.08,1504,3329.150509
272.82,1441,3378.017491
23.4,370,3378.428148
87.88,594,3379.155928
23.32,366,3379.562393
127.36,768,3380.441603
36.68,434,3380.932969
102.4,720,3444.122102
37.3,465,3444.636353
74.68,534,3445.199158
203.96,998,3446.259913
61.14,457,3446.734311
21.9,295,3447.083925
192.58,1029,3494.075314
24.52,426,3494.525269
-15.9,205,3518.091014
10.0,300,3518.430622
206.14,1107,3519.634642
50.14,507,3520.228183
36.72,436,3520.811486
-1.96,302,3521.149014
-2.64,268,3521.432231
-2.08,296,3521.751446
36.92,446,3566.492733
11.44,372,3566.924495
22.98,349,3567.284166
49.42,471,3567.813243
62.34,517,3586.751354
36.0,400,3587.228423
36.38,419,3587.728899
11.02,351,3588.081685
-3.76,212,3588.281789
166.94,947,3632.568849
125.74,687,3633.301431
22.46,323,3633.671199
-15.98,201,3633.894928
-16.02,199,3634.091953
9.38,269,3634.41269
21.82,291,3634.72241
9.52,276,3657.798369
22.8,340,3658.177069
75.26,563,3658.833942
88.82,641,3659.508539
-2.68,266,3705.215798
61.4,470,3705.814689
88.58,629,3706.555751
48.74,437,3707.062277
100.14,607,3707.807365
-15.68,216,3708.245607
37.12,456,3708.879709
23.36,368,3733.291565
-15.6,220,3733.548028
9.66,283,3733.859733
9.88,294,3776.278129
128.0,800,3777.131618
-15.96,202,3777.333068
48.72,436,3777.859553
35.8,390,3778.319085
-2.66,267,3778.672053
49.26,463,3779.202814
204.74,1037,3780.630459
35.82,391,3781.222761
48.72,436,3879.100486
48.9,445,3879.521432
75.08,554,3880.069835
100.7,635,3880.794457
114.1,705,3881.503442
-2.46,277,3881.748565
113.8,690,3882.46774
87.72,586,3923.022509
-2.36,282,3923.314165
191.84,992,3941.825272
9.74,287,3942.093652
244.62,1231,3943.282748
36.76,438,3943.679143
9.34,267,3943.922348
-15.96,202,3944.108678
50.62,531,3995.453049
34.9,345,3995.772047
35.68,384,3996.189926
100.76,638,3996.859732
-15.94,203,3997.05822
62.62,531,4017.898986
-2.26,287,4018.199016
-2.22,289,4018.474515
35.64,382,4018.837327
113.46,673,4019.4968
129.04,852,4062.180264
9.44,272,4062.454105
-15.8,210,4062.636466
88.3,615,4063.221069
74.22,511,4063.71394
35.2,360,4064.019487
217.02,1051,4086.245318
9.34,267,4086.477454
9.52,276,4123.09198
35.22,361,4123.463627
177.72,886,4124.320245
88.9,645,4124.906167
-2.44,278,4125.158718
112.82,641,4125.795448
153.56,878,4147.237635
